Date,GOOG
2020-01-31,
2020-02-29,-0.06616792683628481
2020-03-31,-0.13179716966901756
2020-04-30,0.15982831779998197
2020-05-31,0.059510927684931714
2020-06-30,-0.01071442636599751
2020-07-31,0.04905877597397579
