,0
0,0.3113
1,0.1455
2,0.4594
3,0.3054
4,0.5605
5,0.5901
6,0.589
7,0.5342
8,0.5467
9,0.2282
10,0.5749
11,0.1651
12,0.593
13,0.3724
14,0.4828
15,0.2667
16,0.3155
17,0.6538
18,0.6623
19,0.5882
20,0.2397
21,0.6698
22,0.192
23,0.4804
24,0.4083
25,0.7401
26,0.3968
27,0.5606
28,0.3659
29,0.1743
30,0.7386
31,0.3824
32,0.4297
33,0.6939
34,0.3576
35,0.4372
36,0.5863
37,0.3766
38,0.5257
39,0.6001
40,0.6113
41,0.4043
42,0.8396
43,0.1907
44,0.1247
45,0.225
46,0.5752
47,0.3881
48,0.6803
49,0.6807
50,0.1607
51,0.2924
52,0.7102
53,0.6261
54,0.442
55,0.7045
56,0.7643
57,0.6421
58,0.6443
59,0.7163
60,0.1787
61,0.3635
62,0.1949
63,0.182
64,0.7434
65,0.4856
66,0.1631
67,0.5599
68,0.8097
69,0.5585
70,0.389
71,0.4617
72,0.5109
73,0.2356
74,0.2191
75,0.2346
76,0.777
77,0.2527
78,0.493
79,0.2929
80,0.5767
81,0.6653
82,0.6883
83,1.026
84,0.5442
85,0.8287
86,0.2146
87,0.259
88,0.3523
89,0.414
90,0.203
91,0.231
92,0.2686
93,0.5075
94,0.1691
95,0.1449
96,0.6356
97,0.2776
98,0.694
99,0.6266
100,0.2694
101,0.197
102,0.542
103,0.3677
104,0.6897
105,0.3678
106,0.5755
107,0.5184
108,0.1707
109,0.6446
110,0.5461
111,0.6493
112,0.6496
113,0.8424
114,0.4301
115,0.9032
116,0.4587
117,0.53
118,0.3382
119,0.7879
120,0.3088
121,0.3481
122,0.2053
123,0.2426
124,0.5796
125,0.2635
126,0.2267
127,0.3123
128,0.4718
129,0.4383
130,0.6907
131,0.5145
132,0.4454
133,0.503
134,0.8181
135,0.2399
136,0.6621
137,0.8024
138,0.2992
139,0.7235
140,0.6914
141,0.1651
142,0.1494
143,0.3093
144,0.5134
145,0.4072
146,0.3771
147,0.5982
148,0.3404
149,0.7173
150,0.6946
151,0.7864
152,0.618
153,0.9661
154,0.5113
155,0.2344
156,0.175
157,0.4179
158,0.5126
159,0.4984
160,0.3967
161,0.5367
162,0.6898
163,0.5301
164,0.7516
165,0.8109
166,0.2871
167,0.5093
168,0.7043
169,0.3297
170,0.5246
171,0.7699
172,0.6835
173,0.252
174,0.2265
175,0.6343
176,0.468
177,0.6049
178,0.2029
179,0.6985
180,0.3825
181,0.4847
182,0.4389
183,0.6756
184,0.4994
185,0.1506
186,0.2731
187,1.0659
188,0.551
189,0.8077
190,0.5515
191,0.1298
192,0.5085
193,0.6457
194,0.5626
195,0.7238
196,0.3713
197,0.3303
198,0.2997
199,0.7362
200,0.6994
201,0.4436
202,0.3227
203,0.4844
204,0.6776
205,0.5169
206,0.37
207,0.1457
208,0.529
209,0.7744
210,0.3276
211,0.4433
212,0.9412
213,0.7412
214,0.6696
215,0.5197
216,0.5512
217,0.2218
218,0.4279
219,0.9807
220,0.4301
221,0.4747
222,0.3488
223,0.3207
224,0.741
225,0.2008
226,0.6988
227,0.208
228,0.5753
229,0.2452
230,0.763
231,0.3341
232,0.1757
233,0.2772
234,0.2125
235,0.4984
236,0.9176
237,1.0876
238,0.9907
239,0.2606
240,0.8439
241,0.2961
242,0.1824
243,0.746
244,0.5209
245,0.7145
246,0.4031
247,0.6077
248,0.2392
249,0.2232
250,0.5471
251,0.183
252,0.3165
253,0.5975
254,0.4303
255,0.2726
256,0.5294
257,0.5286
258,0.2389
259,0.3529
260,0.3627
261,0.2849
262,0.2845
263,0.7262
264,0.2664
265,0.23
266,0.7153
267,0.8621
268,0.9859
269,0.3974
270,0.6702
271,0.5908
272,0.1503
273,0.1879
274,0.7176
275,0.6438
276,0.8717
277,0.4394
278,0.7264
279,0.5429
280,0.4737
281,0.5369
282,0.2148
283,0.7027
284,0.6807
285,0.2725
286,0.7767
287,0.6594
288,0.4875
289,0.2775
290,0.9033
291,0.5882
292,0.9465
293,0.2775
294,0.4357
295,0.2791
296,0.3752
297,0.4169
298,1.1546
299,0.7739
300,0.1854
301,0.145
302,0.4491
303,0.7608
304,0.2605
305,0.2013
306,0.4458
307,0.4109
308,0.4409
309,0.3289
310,0.1517
311,0.5057
312,0.2132
313,0.8028
314,0.1923
315,0.5508
316,0.6146
317,0.9224
318,0.8511
319,0.2379
320,0.2452
321,0.5802
322,0.2339
323,0.6486
324,0.6719
325,0.177
326,0.385
327,0.4278
328,0.8662
329,0.5838
330,0.7249
331,0.5538
332,0.714
333,0.8485
334,0.4315
335,0.7344
336,0.189
337,0.7699
338,0.6072
339,0.7265
340,0.6683
341,0.2496
342,0.4977
343,0.3813
344,0.4998
345,0.5965
346,0.4642
347,0.2506
348,0.9438
349,0.7781
350,0.4909
351,0.6988
352,0.3342
353,0.1632
354,0.4494
355,0.7399
356,0.5974
357,0.7328
358,0.532
359,0.6
360,0.3631
361,0.7383
362,0.2372
363,0.2383
364,0.5152
365,0.6921
366,0.4306
367,0.3972
368,0.5998
369,0.6293
370,0.2954
371,0.6345
372,0.7899
373,0.254
374,0.2756
375,0.3657
376,0.2616
377,0.2658
378,0.3033
379,0.9211
380,0.3008
381,0.7979
382,0.2737
383,0.6958
384,0.3245
385,0.2861
386,0.8197
387,0.6869
388,0.7758
389,0.2942
390,0.4293
391,0.2289
392,0.4399
393,0.31
394,0.6072
395,0.5101
396,0.147
397,0.7155
398,0.415
399,0.3976
400,0.2869
401,0.4204
402,0.5735
403,0.7322
404,0.928
405,0.8909
406,0.1844
407,0.6229
408,0.4829
409,0.7204
410,0.7211
411,0.2173
412,0.4825
413,0.693
414,0.6332
415,0.3062
416,0.8373
417,0.4212
418,0.6405
419,0.1084
420,0.2009
421,0.7817
422,0.1314
423,0.5439
424,0.2851
425,0.2535
426,0.1665
427,0.6285
428,0.4715
429,0.6597
430,0.6253
431,0.651
432,0.5978
433,0.3637
434,0.1724
435,0.4202
436,0.3837
437,0.9304
438,0.5086
439,0.5435
440,0.5641
441,0.6702
442,0.273
443,0.4352
444,0.508
445,0.3583
446,0.3092
447,1.0126
448,0.4277
449,0.3865
450,0.5736
451,0.647
452,0.4968
453,0.2499
454,0.4305
455,0.622
456,0.4559
457,0.32
458,0.5243
459,0.8985
460,0.3505
461,0.5982
462,0.5285
463,0.4999
464,0.6437
465,0.7012
466,0.424
467,0.4434
468,0.467
469,0.5373
470,0.4347
471,0.3504
472,0.8543
473,0.741
474,0.7542
475,0.5517
476,0.4096
477,0.5695
478,0.62
479,0.7154
480,0.196
481,0.7377
482,0.4006
483,0.2034
484,0.7982
485,0.7523
486,0.4668
487,0.2293
488,0.7941
489,0.1755
490,0.9234
491,0.2946
