,0
0,0.1975
1,0.1709
2,0.4239
3,0.1829
4,0.7875
5,0.7269
6,0.7303
7,0.4005
8,0.4752
9,0.1507
10,0.6136
11,0.1906
12,0.3563
13,0.3394
14,0.325
15,0.2537
16,0.2523
17,0.6615
18,0.6676
19,0.4193
20,0.2755
21,0.2681
22,0.4531
23,0.5175
24,0.3668
25,0.737
26,0.3387
27,0.5764
28,0.573
29,0.18
30,1.0003
31,0.2988
32,0.3622
33,0.6466
34,0.3376
35,0.4138
36,0.7592
37,0.3975
38,0.6259
39,0.5165
40,0.4206
41,0.5405
42,0.8419
43,0.2706
44,0.1712
45,0.216
46,0.9479
47,0.4097
48,0.4108
49,1.0208
50,0.1361
51,0.4385
52,0.7918
53,0.5673
54,0.474
55,0.9235
56,0.6781
57,0.5344
58,0.6442
59,0.7886
60,0.1048
61,0.5684
62,0.3507
63,0.1404
64,0.6106
65,0.2766
66,0.169
67,0.449
68,0.5477
69,0.5271
70,0.4186
71,0.577
72,0.4695
73,0.1859
74,0.3506
75,0.3213
76,0.7773
77,0.1473
78,0.313
79,0.3242
80,0.8368
81,0.6516
82,0.4079
83,0.5858
84,0.4394
85,0.6238
86,0.2782
87,0.2709
88,0.4472
89,0.4556
90,0.2023
91,0.2392
92,0.3566
93,0.5137
94,0.1713
95,0.1126
96,0.6099
97,0.2021
98,0.3324
99,0.3466
100,0.2479
101,0.2235
102,0.2855
103,0.4586
104,0.3469
105,0.3567
106,0.874
107,0.4249
108,0.1278
109,0.6093
110,0.3439
111,0.8591
112,0.781
113,0.6954
114,0.4623
115,0.8191
116,0.3715
117,0.4659
118,0.61
119,0.7362
120,0.3331
121,0.3202
122,0.2962
123,0.2227
124,0.7714
125,0.1921
126,0.1783
127,0.3591
128,0.3938
129,0.4107
130,0.7744
131,0.3602
132,0.3339
133,0.5867
134,0.5648
135,0.2314
136,0.4433
137,0.6673
138,0.3596
139,0.7697
140,0.8718
141,0.1526
142,0.163
143,0.2423
144,0.4642
145,0.4239
146,0.285
147,0.3878
148,0.7377
149,0.8046
150,1.1208
151,0.8624
152,0.4337
153,0.7462
154,0.9514
155,0.1509
156,0.186
157,0.3757
158,0.587
159,0.4166
160,0.5005
161,0.456
162,1.4353
163,0.4986
164,0.6732
165,0.8621
166,0.2394
167,0.6185
168,0.8935
169,0.4534
170,0.7564
171,1.1642
172,0.5279
173,0.155
174,0.2369
175,0.7418
176,0.3938
177,0.4705
178,0.2089
179,0.5147
180,0.5129
181,0.3133
182,0.2429
183,1.0147
184,0.6489
185,0.1602
186,0.2499
187,1.1559
188,0.4248
189,1.5516
190,0.3811
191,0.1369
192,0.3895
193,0.6708
194,0.8373
195,0.736
196,0.3265
197,0.3389
198,0.5144
199,0.6178
200,0.5526
201,0.3129
202,0.456
203,0.2873
204,0.5671
205,0.6887
206,0.2527
207,0.1019
208,0.5263
209,0.6908
210,0.393
211,0.2998
212,1.5281
213,0.5669
214,0.5683
215,0.564
216,0.5216
217,0.1728
218,0.5485
219,0.614
220,0.5418
221,0.4402
222,0.4423
223,0.3967
224,0.9513
225,0.282
226,0.5354
227,0.2372
228,0.5295
229,0.1131
230,0.724
231,0.3154
232,0.1545
233,0.2918
234,0.1894
235,0.5621
236,0.7806
237,1.1413
238,0.9019
239,0.2422
240,1.6494
241,0.4017
242,0.3006
243,0.8852
244,0.4554
245,0.6683
246,0.5744
247,0.6083
248,0.3012
249,0.1952
250,0.5054
251,0.1598
252,0.1819
253,0.501
254,0.3669
255,0.2442
256,0.5843
257,0.506
258,0.5003
259,0.347
260,0.4155
261,0.2769
262,0.2066
263,1.0126
264,0.1694
265,0.2298
266,0.7587
267,0.946
268,0.972
269,0.4249
270,0.3549
271,0.4849
272,0.203
273,0.0845
274,0.7693
275,0.5051
276,0.642
277,0.5117
278,0.4788
279,0.3509
280,0.5393
281,0.7239
282,0.1887
283,1.2761
284,0.8973
285,0.392
286,0.7333
287,0.8444
288,0.5522
289,0.1299
290,1.2138
291,0.4729
292,0.5548
293,0.3888
294,0.3799
295,0.2315
296,0.2971
297,0.3451
298,0.8068
299,0.8389
300,0.1335
301,0.1513
302,0.5378
303,0.4864
304,0.2358
305,0.1802
306,0.3587
307,0.4369
308,0.2862
309,0.2597
310,0.1847
311,0.3898
312,0.1739
313,0.9486
314,0.1854
315,0.4536
316,0.3584
317,0.6493
318,0.7371
319,0.1777
320,0.2839
321,0.464
322,0.2215
323,0.5773
324,0.7297
325,0.1188
326,0.654
327,0.6045
328,0.8612
329,0.6199
330,1.3159
331,0.7335
332,0.4831
333,0.7495
334,0.3077
335,0.936
336,0.1407
337,1.144
338,1.1143
339,0.6672
340,1.1022
341,0.2285
342,0.4979
343,0.56
344,0.5494
345,0.501
346,0.7271
347,0.2187
348,0.961
349,0.855
350,0.48
351,0.9524
352,0.3906
353,0.1324
354,0.3348
355,0.5909
356,0.6097
357,0.3757
358,0.4107
359,0.6685
360,0.251
361,0.6143
362,0.1573
363,0.3931
364,0.3487
365,0.3694
366,0.388
367,0.229
368,0.5755
369,0.5877
370,0.2565
371,0.5395
372,0.4271
373,0.3071
374,0.2225
375,0.4511
376,0.4442
377,0.1788
378,0.3281
379,1.1508
380,0.2127
381,0.5607
382,0.2673
383,0.5746
384,0.4859
385,0.2175
386,0.776
387,0.513
388,0.6359
389,0.1845
390,0.2442
391,0.3257
392,0.3153
393,0.1975
394,0.6465
395,0.5408
396,0.1492
397,0.8824
398,0.2889
399,0.5076
400,0.4162
401,0.2685
402,0.5842
403,1.0096
404,0.6454
405,1.0535
406,0.13
407,0.6259
408,0.4178
409,0.697
410,0.7582
411,0.2585
412,0.3003
413,0.6417
414,0.4542
415,0.4113
416,0.8128
417,0.3664
418,0.5685
419,0.0893
420,0.2083
421,0.9307
422,0.1442
423,0.5163
424,0.24
425,0.2192
426,0.2571
427,0.4967
428,0.7062
429,0.559
430,0.6116
431,0.4489
432,0.5519
433,0.3651
434,0.1478
435,0.7338
436,0.2987
437,0.8455
438,0.2507
439,0.3392
440,0.3488
441,0.785
442,0.2471
443,0.3742
444,0.3643
445,0.2901
446,0.166
447,0.8392
448,0.4997
449,0.4048
450,0.5973
451,0.6636
452,0.3337
453,0.1753
454,0.5774
455,0.5282
456,0.3787
457,0.2897
458,0.4404
459,0.9609
460,0.3002
461,0.8699
462,0.5095
463,0.268
464,0.5667
465,0.5052
466,0.562
467,0.3166
468,0.4379
469,0.4708
470,0.5342
471,0.5179
472,0.7725
473,0.6556
474,0.4251
475,1.0602
476,0.6132
477,0.5604
478,0.8499
479,0.8331
480,0.2672
481,0.6679
482,0.3677
483,0.2975
484,0.4799
485,0.8592
486,0.3223
487,0.2011
488,0.674
489,0.2486
490,1.1274
491,0.3942
492,0.2034
493,0.5825
494,0.4864
495,0.3558
496,0.4154
497,0.7797
498,0.3435
499,0.3582
500,0.2275
501,0.9399
502,0.7981
503,0.1866
504,0.1804
505,0.2876
506,0.1482
507,0.2785
508,0.4237
509,0.2455
510,0.6103
511,0.5654
512,0.1792
513,0.6458
514,0.3429
515,0.5739
516,0.2285
517,0.143
518,0.3453
519,0.8772
520,0.6846
521,1.1005
522,0.5497
523,0.3345
524,0.5891
525,0.4921
526,0.229
527,0.3014
528,1.303
529,0.5465
530,0.4619
531,0.2089
532,0.216
533,0.9406
534,0.366
535,1.3351
536,0.3259
537,0.4115
538,0.5018
539,0.3512
540,0.2341
541,0.0973
542,0.2618
543,0.7129
544,0.6611
545,0.8613
546,0.3609
547,0.2462
548,0.2542
549,0.8321
550,0.8207
551,0.1453
552,0.4922
553,0.6466
554,0.211
555,1.0453
556,0.6977
557,0.659
558,0.2681
559,1.0104
560,1.0666
561,0.7765
562,0.312
563,0.1909
564,0.2326
565,0.6471
566,0.3728
567,1.2495
568,0.2699
569,0.9012
570,0.3201
571,1.0634
572,0.5312
573,0.6317
574,0.5448
575,0.236
576,0.3764
577,0.2467
578,0.2785
579,0.7771
580,0.2421
581,0.6358
582,0.5659
583,0.3008
584,0.1076
585,0.4152
586,0.5609
587,0.7902
588,0.5716
589,0.7624
590,0.1683
591,0.3349
592,0.2587
593,0.4446
594,0.526
595,0.546
596,0.196
597,0.6942
598,0.0987
599,0.9822
600,0.8098
601,0.6842
602,0.6996
603,0.7866
604,0.3014
605,0.3576
606,0.3814
607,0.3498
608,0.5987
609,0.4278
610,0.4225
611,0.3393
612,0.1729
613,1.0084
614,0.1766
615,0.1908
616,0.5451
617,0.3754
618,0.7397
619,0.4205
620,0.5432
621,1.258
622,0.5558
623,0.2768
624,0.4201
625,0.4544
626,0.9806
627,1.1845
628,0.2215
629,0.6749
630,0.2372
631,0.4725
632,0.4769
633,0.4311
634,0.4144
635,0.381
636,0.284
637,0.803
638,0.8553
639,0.1555
640,0.4614
641,0.6424
642,0.3281
643,0.1223
644,0.4838
645,0.3583
646,1.0247
647,0.3043
648,0.5463
649,0.315
650,0.5285
651,0.5373
652,1.0391
653,0.3125
654,0.1022
655,0.3017
656,0.7347
657,0.482
658,1.1052
659,0.0824
660,0.1792
661,0.5258
662,0.3035
663,0.3473
664,0.3935
665,0.65
666,0.6612
667,0.9686
668,0.912
669,0.6103
670,0.4376
671,0.2036
672,0.3861
673,0.2744
674,0.4537
675,0.2612
676,0.198
677,0.1676
678,0.5786
679,0.6033
680,0.3105
681,0.4145
682,0.9193
683,0.394
