,0
0,0.1223
1,0.1023
2,0.4349
3,0.2569
4,0.8261
5,0.4972
6,0.6681
7,0.4283
8,0.4193
9,0.1389
10,0.6787
11,0.2085
12,0.3601
13,0.33
14,0.2049
15,0.333
16,0.2421
17,0.7309
18,0.3974
19,0.6194
20,0.2001
21,0.3547
22,0.4574
23,0.5059
24,0.4566
25,0.6924
26,0.3144
27,0.6768
28,0.5046
29,0.1987
30,1.022
31,0.3713
32,0.2883
33,1.0011
34,0.5041
35,0.2832
36,0.843
37,0.314
38,0.5917
39,0.6247
40,0.5131
41,0.4856
42,1.0865
43,0.4001
44,0.1915
45,0.1471
46,0.6056
47,0.3401
48,0.3128
49,0.745
50,0.1132
51,0.3992
52,0.8018
53,0.4516
54,0.4503
55,1.0331
56,0.661
57,0.507
58,0.7358
59,0.847
60,0.1026
61,0.5769
62,0.2447
63,0.1664
64,0.6063
65,0.3452
66,0.149
67,0.5117
68,0.3874
69,0.875
70,0.433
71,0.7005
72,0.4224
73,0.2274
74,0.4443
75,0.2652
76,0.6715
77,0.2218
78,0.3481
79,0.2756
80,0.8943
81,0.4931
82,0.3425
83,0.4835
84,0.4055
85,0.5685
86,0.2594
87,0.1794
88,0.2684
89,0.5726
90,0.1751
91,0.2097
92,0.3182
93,0.5131
94,0.1191
95,0.1103
96,0.705
97,0.1925
98,0.2175
99,0.3334
100,0.1835
101,0.3093
102,0.255
103,0.3629
104,0.3252
105,0.4809
106,0.7539
107,0.3351
108,0.1367
109,0.5539
110,0.2773
111,0.738
112,0.7348
113,0.8192
114,0.3802
115,0.9533
116,0.6078
117,0.4048
118,0.6434
119,0.7352
120,0.2899
121,0.382
122,0.2965
123,0.1727
124,0.706
125,0.1615
126,0.1469
127,0.3516
128,0.3164
129,0.4074
130,0.7799
131,0.3097
132,0.4981
133,0.551
134,0.5662
135,0.1806
136,0.6363
137,0.7505
138,0.4152
139,0.6401
140,0.826
141,0.2687
142,0.194
143,0.2059
144,0.6987
145,0.4344
146,0.4678
147,0.3493
148,0.7724
149,0.9411
150,1.2961
151,0.6686
152,0.526
153,0.5311
154,0.7244
155,0.088
156,0.231
157,0.3875
158,1.1422
159,0.4602
160,0.6477
161,0.3441
162,1.0718
163,0.4192
164,0.5678
165,0.7049
166,0.257
167,0.5439
168,0.9994
169,0.6611
170,0.6144
171,1.7231
172,0.5488
173,0.1722
174,0.3293
175,0.5918
176,0.5385
177,0.6641
178,0.2115
179,0.5595
180,0.5409
181,0.3453
182,0.237
183,1.0994
184,0.6866
185,0.2092
186,0.2455
187,1.2546
188,0.4125
189,1.6062
190,0.384
191,0.1505
192,0.5089
193,0.6295
194,0.8729
195,0.7758
196,0.3821
197,0.3128
198,0.4307
199,0.6601
200,0.4078
201,0.3006
202,0.6212
203,0.2428
204,0.6616
205,0.6844
206,0.23
207,0.1252
208,0.4329
209,0.6176
210,0.3868
211,0.2821
212,1.4
213,0.5811
214,0.8327
215,0.4972
216,0.4787
217,0.1392
218,0.7938
219,0.5292
220,0.4555
221,0.591
222,0.282
223,0.3688
224,0.7468
225,0.3248
226,0.4457
227,0.2083
228,0.3295
229,0.0916
230,0.6613
231,0.2509
232,0.143
233,0.3203
234,0.1787
235,0.6073
236,0.71
237,0.8954
238,1.0589
239,0.3419
240,2.0547
241,0.3432
242,0.3117
243,1.0258
244,0.3427
245,0.9648
246,0.5156
247,0.6813
248,0.1999
249,0.2139
250,0.4709
251,0.1708
252,0.2221
253,0.3848
254,0.3837
255,0.2266
256,0.372
257,0.4871
258,0.4698
259,0.4046
260,0.361
261,0.3206
262,0.1988
263,0.7612
264,0.1181
265,0.2097
266,0.6745
267,0.8032
268,1.1931
269,0.3445
270,0.3451
271,0.4928
272,0.2146
273,0.0995
274,0.5272
275,0.4782
276,0.4975
277,0.5155
278,0.5763
279,0.2957
280,0.5445
281,0.8187
282,0.2185
283,0.8387
284,0.7174
285,0.4252
286,0.6995
287,0.8549
288,0.6649
289,0.1256
290,1.0599
291,0.6124
292,0.3392
293,0.3949
294,0.3761
295,0.1615
296,0.4132
297,0.356
298,1.0959
299,1.3193
300,0.1504
301,0.1365
302,0.5765
303,0.5949
304,0.18
305,0.1645
306,0.3478
307,0.3778
308,0.3117
309,0.2491
310,0.1989
311,0.2575
312,0.2379
313,0.7628
314,0.1805
315,0.4419
316,0.3342
317,0.5862
318,0.5874
319,0.1849
320,0.2878
321,0.4686
322,0.2087
323,0.5456
324,0.6288
325,0.1372
326,0.8139
327,0.7771
328,0.7386
329,0.6155
330,1.619
331,0.742
332,0.4427
333,0.5728
334,0.4171
335,0.8991
336,0.1301
337,0.8097
338,0.9907
339,0.7498
340,0.8611
341,0.2507
342,0.3242
343,0.5302
344,0.5
345,0.6231
346,0.74
347,0.2507
348,1.3421
349,0.6861
350,0.4659
351,0.8042
352,0.5338
353,0.1308
354,0.413
355,0.7452
356,0.6753
357,0.369
358,0.4369
359,0.8162
360,0.2659
361,0.5498
362,0.2199
363,0.276
364,0.3233
365,0.3705
366,0.4533
367,0.1983
368,0.4687
369,0.5936
370,0.3324
371,0.4573
372,0.3386
373,0.2721
374,0.1712
375,0.5065
376,0.2799
377,0.2129
378,0.2244
379,1.4167
380,0.202
381,0.9764
382,0.2396
383,0.8796
384,0.744
385,0.2056
386,0.9675
387,0.5158
388,0.4875
389,0.28
390,0.331
391,0.2863
392,0.4662
393,0.2085
394,0.5658
395,0.4298
396,0.2313
397,1.0803
398,0.3523
399,0.5771
400,0.367
401,0.3096
402,0.518
403,0.778
404,0.6109
405,1.0391
406,0.1643
407,0.9069
408,0.3188
409,0.6189
410,0.7559
411,0.2104
412,0.2358
413,0.7611
414,0.3889
415,0.335
416,0.5744
417,0.4937
418,0.5189
419,0.0905
420,0.2243
421,1.5835
422,0.1333
423,0.6543
