,0
0,0.3103
1,0.188
2,0.4397
3,0.28
4,0.7826
5,0.473
6,0.5998
7,0.448
8,0.7341
9,0.213
10,0.7668
11,0.152
12,0.6114
13,0.365
14,0.441
15,0.317
16,0.2801
17,0.597
18,0.6657
19,0.484
20,0.3603
21,0.496
22,0.1893
23,0.421
24,0.502
25,0.792
26,0.3601
27,0.675
28,0.2888
29,0.182
30,0.6473
31,0.467
32,0.3878
33,0.7
34,0.3999
35,0.518
36,0.4666
37,0.425
38,0.5023
39,0.616
40,0.5513
41,0.442
42,0.9131
43,0.168
44,0.1406
45,0.205
46,0.6318
47,0.355
48,0.9199
49,0.619
50,0.1925
51,0.418
52,0.5557
53,0.642
54,0.4369
55,0.765
56,0.8029
57,0.598
58,0.491
59,0.616
60,0.1478
61,0.383
62,0.2081
63,0.253
64,0.6342
65,0.579
66,0.1447
67,0.522
68,0.7963
69,0.518
70,0.3586
71,0.433
72,0.5285
73,0.255
74,0.2275
75,0.264
76,0.7517
77,0.278
78,0.4906
79,0.298
80,0.5696
81,0.659
82,0.5808
83,0.821
84,0.6174
85,0.772
86,0.2714
87,0.375
88,0.336
89,0.457
90,0.21
91,0.282
92,0.1862
93,0.547
94,0.1818
95,0.17
96,0.5823
97,0.32
98,0.6878
99,0.829
100,0.2537
101,0.192
102,0.3929
103,0.405
104,0.8067
105,0.368
106,0.6162
107,0.703
108,0.2042
109,0.821
110,0.4846
111,0.636
112,0.6048
113,0.821
114,0.4653
115,0.786
116,0.4796
117,0.498
118,0.3897
119,0.656
120,0.3719
121,0.273
122,0.2082
123,0.252
124,0.5737
125,0.307
126,0.2652
127,0.301
128,0.5042
129,0.498
130,0.7238
131,0.613
132,0.433
133,0.485
134,0.6281
135,0.259
136,0.6719
137,0.684
138,0.3296
139,0.675
140,0.6287
141,0.167
142,0.1483
143,0.289
144,0.4434
145,0.444
146,0.4569
147,0.528
148,0.4037
149,0.676
150,0.6686
151,0.823
152,0.5982
153,0.712
154,0.6023
155,0.243
156,0.1771
157,0.438
158,0.3783
159,0.407
160,0.3275
161,0.478
162,0.59
163,0.51
164,0.6215
165,0.826
166,0.3289
167,0.759
168,0.6422
169,0.317
170,0.4659
171,0.677
172,0.612
173,0.222
174,0.2882
175,0.545
176,0.3607
177,0.576
178,0.1838
179,0.664
180,0.3714
181,0.552
182,0.3155
183,0.63
184,0.5995
185,0.177
186,0.3218
187,0.793
188,0.5281
189,0.85
190,0.7617
191,0.156
192,0.3985
193,0.796
194,0.5721
195,0.797
196,0.4368
197,0.31
198,0.3014
199,0.523
200,0.7394
201,0.36
202,0.4937
203,0.63
204,0.6931
205,0.481
206,0.4217
207,0.174
208,0.7104
209,0.656
210,0.3723
211,0.417
212,0.8688
213,0.681
214,0.5388
215,0.575
216,0.647
217,0.259
218,0.4901
219,0.718
220,0.5315
221,0.541
222,0.4926
223,0.412
224,0.9512
225,0.186
226,0.7919
227,0.218
228,0.5586
229,0.283
230,0.7779
231,0.356
232,0.181
233,0.369
234,0.1759
235,0.518
236,0.9064
237,0.764
238,0.6585
239,0.248
240,0.718
241,0.36
242,0.222
243,0.697
244,0.5415
245,0.612
246,0.5998
247,0.554
248,0.2611
249,0.166
250,0.538
251,0.211
252,0.257
253,0.748
254,0.4749
255,0.29
256,0.6117
257,0.73
258,0.1961
259,0.305
260,0.434
261,0.258
262,0.3055
263,0.756
264,0.3354
265,0.233
266,0.7715
267,0.809
268,0.8037
269,0.389
270,0.6707
271,0.713
272,0.1694
273,0.236
274,0.678
275,0.642
276,0.7708
277,0.413
278,0.9129
279,0.479
280,0.517
281,0.598
282,0.1644
283,0.635
284,0.8352
285,0.31
286,0.8149
287,0.716
288,0.565
289,0.321
290,0.7379
291,0.438
292,0.8685
293,0.29
294,0.4361
295,0.31
296,0.3792
297,0.491
298,0.7721
299,0.77
300,0.164
301,0.189
302,0.556
303,0.794
304,0.2543
305,0.201
306,0.4346
307,0.278
308,0.349
309,0.274
310,0.1327
311,0.497
312,0.1461
313,0.806
314,0.1782
315,0.687
316,0.4883
317,0.828
318,0.6438
319,0.196
320,0.2385
321,0.415
322,0.2396
323,0.674
324,0.7969
325,0.197
326,0.3561
327,0.487
328,0.7101
329,0.597
330,0.8296
331,0.602
332,0.8799
333,0.692
334,0.5268
335,0.658
336,0.1856
337,0.722
338,0.8033
339,0.604
340,0.9054
341,0.199
342,0.6257
343,0.29
344,0.4493
345,0.571
346,0.4067
347,0.316
348,0.9417
349,0.661
350,0.5847
351,0.604
352,0.2824
353,0.169
354,0.4249
355,0.837
356,0.6459
357,0.755
358,0.4482
359,0.551
360,0.3059
361,0.843
362,0.2269
363,0.228
364,0.5821
365,0.745
366,0.6178
367,0.518
368,0.6167
369,0.599
370,0.2783
371,0.527
372,0.6452
373,0.361
374,0.2589
375,0.358
376,0.3948
377,0.235
378,0.2255
379,0.792
380,0.2848
381,0.807
382,0.2393
383,0.742
384,0.3074
385,0.292
386,0.7086
387,0.617
388,0.6837
389,0.339
390,0.3465
391,0.169
392,0.4111
393,0.283
394,0.5706
395,0.604
396,0.1702
397,0.641
398,0.4822
399,0.332
400,0.3869
401,0.402
402,0.5341
403,0.776
404,0.8133
405,0.765
406,0.1565
407,0.617
408,0.4764
409,0.849
410,0.8665
411,0.248
412,0.3166
413,0.682
414,0.7202
415,0.249
416,0.9487
417,0.324
418,0.4986
419,0.16
420,0.1673
421,0.794
422,0.1555
423,0.628
424,0.3134
425,0.29
426,0.2264
427,0.517
428,0.4796
429,0.566
430,0.6142
431,0.645
432,0.7527
433,0.418
434,0.2054
435,0.443
436,0.3931
437,0.748
438,0.6127
439,0.523
440,0.5891
441,0.573
442,0.3449
443,0.455
444,0.5619
445,0.423
446,0.2433
447,0.788
448,0.4766
449,0.473
450,0.6968
451,0.553
452,0.5348
453,0.318
454,0.4368
455,0.835
456,0.487
457,0.252
458,0.6761
459,0.765
460,0.4339
461,0.7
462,0.4952
463,0.568
464,0.7533
465,0.794
466,0.5079
467,0.522
468,0.518
469,0.641
470,0.3372
471,0.301
472,0.6778
473,0.763
474,0.6617
475,0.629
476,0.4671
477,0.567
478,0.6012
479,0.666
480,0.2108
481,0.703
482,0.5463
483,0.221
484,0.6591
485,0.607
486,0.5041
487,0.215
488,0.7529
489,0.209
490,0.7348
491,0.333
492,0.4035
493,0.841
494,0.6401
495,0.298
496,0.5992
497,0.724
498,0.326
499,0.435
500,0.3635
501,0.66
502,0.5972
503,0.202
504,0.2168
505,0.398
506,0.2295
507,0.448
508,0.3117
509,0.294
510,0.6484
511,0.443
512,0.2018
513,0.68
514,0.4878
515,0.542
516,0.2545
517,0.229
518,0.4399
519,0.796
520,0.6806
521,0.698
522,0.5411
523,0.255
524,0.6902
525,0.452
526,0.1953
527,0.32
528,0.6569
529,0.771
530,0.4546
531,0.258
532,0.2501
533,0.773
534,0.7107
535,0.763
536,0.2197
537,0.409
538,0.6516
539,0.728
540,0.3831
541,0.168
542,0.2859
543,0.551
544,0.6371
545,0.838
546,0.6821
547,0.386
548,0.525
549,0.803
550,0.6685
551,0.248
552,0.5876
553,0.464
554,0.5838
555,0.809
556,0.7206
557,0.77
558,0.3317
559,0.721
560,0.7051
561,0.787
562,0.3305
563,0.344
564,0.1904
565,0.457
566,0.4161
