,0
0,0.2608
1,0.1548
2,0.4787
3,0.3382
4,0.6496
5,0.7
6,0.5329
7,0.5536
8,0.7337
9,0.152
10,0.6226
11,0.1835
12,0.5917
13,0.4029
14,0.4474
15,0.2514
16,0.3735
17,0.518
18,0.7168
19,0.6205
20,0.27
21,0.4707
22,0.2556
23,0.4861
24,0.4212
25,0.7743
26,0.2556
27,0.6077
28,0.2886
29,0.2069
30,0.6463
31,0.2982
32,0.5772
33,0.7735
34,0.3704
35,0.3496
36,0.7424
37,0.4314
38,0.678
39,0.6553
40,0.6856
41,0.3988
42,0.8807
43,0.2529
44,0.1426
45,0.2523
46,0.7828
47,0.4983
48,0.6972
49,0.5414
50,0.1906
51,0.2695
52,0.6076
53,0.4337
54,0.3909
55,0.7591
56,0.9014
57,0.5627
58,0.7175
59,0.5038
60,0.1459
61,0.3575
62,0.2583
63,0.2347
64,0.7427
65,0.5225
66,0.1664
67,0.5551
68,0.9956
69,0.5386
70,0.4038
71,0.5465
72,0.4844
73,0.1887
74,0.2376
75,0.216
76,0.8004
77,0.1735
78,0.3299
79,0.3238
80,0.5314
81,0.8083
82,0.5987
83,0.9786
84,0.662
85,1.1084
86,0.1981
87,0.3104
88,0.3824
89,0.3875
90,0.2396
91,0.2486
92,0.3084
93,0.4955
94,0.1362
95,0.1342
96,0.5851
97,0.2586
98,0.4478
99,0.5585
100,0.242
101,0.1849
102,0.4076
103,0.4065
104,0.5024
105,0.3873
106,0.6571
107,0.7251
108,0.1319
109,0.7243
110,0.4145
111,0.8014
112,0.526
113,0.8326
114,0.4964
115,0.8027
116,0.3398
117,0.614
118,0.4485
119,0.6073
120,0.2695
121,0.2376
122,0.2156
123,0.2164
124,0.5535
125,0.2612
126,0.1907
127,0.3561
128,0.4516
129,0.4141
130,0.6653
131,0.4442
132,0.3339
133,0.4394
134,0.6239
135,0.2173
136,0.6966
137,0.7524
138,0.4083
139,0.6325
140,0.6651
141,0.1569
142,0.1538
143,0.3664
144,0.4822
145,0.3808
146,0.3382
147,0.5823
148,0.4241
149,1.0376
150,0.959
151,0.7762
152,0.616
153,0.9397
154,0.7727
155,0.1784
156,0.2005
157,0.442
158,0.4723
159,0.5002
160,0.4076
161,0.4863
162,0.8733
163,0.5929
164,0.6742
165,0.8375
166,0.2952
167,0.5429
168,0.7154
169,0.3996
170,0.6026
171,0.8798
172,0.6691
173,0.2057
174,0.2695
175,0.7823
176,0.4191
177,0.5027
178,0.2336
179,0.7909
180,0.5058
181,0.4331
182,0.4943
183,0.7694
184,0.5949
185,0.1277
186,0.325
187,0.8796
188,0.5096
189,0.8669
190,0.5781
191,0.1271
192,0.5272
193,0.7377
194,0.6018
195,0.7741
196,0.4177
197,0.3429
198,0.4362
199,0.8085
200,0.5999
201,0.3547
202,0.2761
203,0.4517
204,0.5584
205,0.523
206,0.3303
207,0.1451
208,0.7114
209,0.8575
210,0.4205
211,0.4597
212,1.1194
213,0.5329
214,0.5195
215,0.5964
216,0.5141
217,0.1719
218,0.4257
219,0.8164
220,0.5031
221,0.4404
222,0.4036
223,0.2903
224,0.884
225,0.2146
226,0.7078
227,0.2237
228,0.7273
229,0.1704
230,0.706
231,0.4023
232,0.1562
233,0.29
234,0.2174
235,0.4775
236,0.7513
237,1.1551
238,0.7708
239,0.2567
240,1.0211
241,0.3743
242,0.2532
243,0.7114
244,0.4157
245,0.7887
246,0.5478
247,0.6162
248,0.2601
249,0.1607
250,0.5784
251,0.1689
252,0.2628
253,0.5538
254,0.3651
255,0.2853
256,0.5556
257,0.3976
258,0.1923
259,0.3686
260,0.4825
261,0.2542
262,0.2195
263,0.7852
264,0.2166
265,0.2863
266,0.7272
267,0.8159
268,1.1664
269,0.4789
270,0.6693
271,0.4061
272,0.1803
273,0.1627
274,0.8819
275,0.6893
276,0.6697
277,0.4202
278,0.7203
279,0.5109
280,0.624
281,0.6897
282,0.2259
283,0.6423
284,0.8007
285,0.2776
286,0.8241
287,0.6489
288,0.4324
289,0.2434
290,1.037
291,0.4725
292,0.9427
293,0.31
294,0.4716
295,0.2772
296,0.5096
297,0.3164
298,0.8128
299,0.7293
300,0.1357
301,0.1407
302,0.5107
303,0.5798
304,0.2393
305,0.1855
306,0.3086
307,0.4692
308,0.3694
309,0.3761
310,0.188
311,0.3955
312,0.2656
313,1.0614
314,0.2492
315,0.4241
316,0.6134
317,0.696
318,0.7413
319,0.2698
320,0.2569
321,0.5558
322,0.1912
323,0.6271
324,0.8049
325,0.1966
326,0.4783
327,0.5777
328,0.7787
329,0.3715
330,0.9259
331,0.3699
332,0.6247
333,0.7186
334,0.4014
335,0.9053
336,0.1987
337,1.0936
338,0.8935
339,0.6521
340,0.8668
341,0.2434
342,0.6011
343,0.5645
344,0.5752
345,0.654
346,0.6369
347,0.2968
348,0.8775
349,1.1611
350,0.5779
351,0.6556
352,0.3861
353,0.177
354,0.5103
355,0.7754
356,0.5308
357,0.5304
358,0.5512
359,0.6413
360,0.2253
361,0.69
362,0.2315
363,0.3066
364,0.5615
365,0.734
366,0.4276
367,0.3225
368,0.6308
369,0.5538
370,0.2939
371,0.5938
372,0.5928
373,0.3125
374,0.1665
375,0.502
376,0.285
377,0.2603
378,0.2837
379,0.7436
380,0.2822
381,0.6963
382,0.3223
383,0.6985
384,0.3646
385,0.2356
386,1.0496
387,0.6212
388,0.7725
389,0.3193
390,0.3905
391,0.3247
392,0.3974
393,0.2159
394,0.7967
395,0.6846
396,0.1179
397,0.9575
398,0.3547
399,0.5274
400,0.4171
401,0.3849
402,0.5089
403,0.7121
404,0.9353
405,0.8302
406,0.2083
407,0.8545
408,0.4138
409,0.6566
410,0.8551
411,0.1862
412,0.3715
413,0.7936
414,0.426
415,0.2888
416,0.769
417,0.3171
418,0.5489
419,0.116
420,0.203
421,0.8544
422,0.1375
423,0.6639
424,0.2062
425,0.2047
426,0.2084
427,0.6438
428,0.5744
429,0.5727
430,0.6439
431,0.4968
432,0.7786
433,0.3642
434,0.1016
435,0.3778
436,0.4862
437,0.9189
438,0.4676
439,0.5156
440,0.6851
441,0.5565
442,0.3231
443,0.4328
444,0.617
445,0.3622
446,0.2941
447,0.7766
448,0.5341
449,0.3202
450,0.4891
451,0.6251
452,0.4238
453,0.2582
454,0.453
455,0.6353
456,0.2784
457,0.2959
458,0.4515
459,0.9342
460,0.4237
461,0.7283
462,0.653
463,0.4774
464,0.6387
465,0.5784
466,0.3973
467,0.3839
468,0.4946
469,0.4575
470,0.3605
471,0.4135
472,0.6983
473,0.767
474,0.565
475,0.6623
476,0.4496
477,0.5882
478,0.8324
479,0.9128
480,0.267
481,0.7198
482,0.3459
483,0.3022
484,0.4833
485,0.6202
486,0.379
487,0.2205
488,0.8587
489,0.2021
490,0.9136
491,0.248
492,0.4182
493,0.6253
494,0.6141
495,0.356
496,0.5645
497,0.6929
498,0.44
499,0.354
500,0.2249
501,0.8149
502,0.7885
503,0.1868
504,0.1705
505,0.3132
506,0.1431
507,0.2965
508,0.3643
509,0.3087
510,0.783
511,0.4699
512,0.1417
513,0.4804
514,0.4228
515,0.4569
516,0.2699
517,0.1598
518,0.5789
519,1.0866
520,0.647
521,0.7563
522,0.6104
523,0.2793
524,0.6461
525,0.5563
526,0.2241
527,0.317
528,0.885
529,0.4758
530,0.3155
531,0.3176
532,0.2177
533,0.86
534,0.5556
535,1.0052
536,0.2225
537,0.3156
538,0.6556
539,0.5429
540,0.3035
541,0.1251
542,0.3985
543,0.6025
544,0.8914
545,0.8932
546,0.4663
547,0.3403
548,0.5683
549,1.0245
550,0.8885
551,0.2236
552,0.472
553,0.5427
554,0.3823
555,0.9511
556,0.5395
557,0.7101
558,0.323
559,1.2976
560,0.9576
561,1.1048
562,0.3274
563,0.2222
564,0.2267
565,0.5678
566,0.402
567,0.9719
568,0.223
569,0.6081
570,0.3503
571,0.7669
572,0.7182
573,0.7531
574,0.3942
575,0.1703
576,0.3103
577,0.3531
578,0.2819
579,0.9464
580,0.3193
581,0.5716
582,0.6272
583,0.211
584,0.1705
585,0.4962
586,0.735
587,0.7916
588,0.5789
589,0.6909
590,0.2327
591,0.573
592,0.3195
593,0.5097
594,0.6233
595,0.433
596,0.1577
597,0.5875
598,0.1246
599,0.7385
600,0.8507
601,0.5263
602,0.5794
603,0.6078
604,0.4384
605,0.2613
606,0.4675
607,0.4151
608,0.8713
609,0.4257
610,0.4771
611,0.4951
612,0.2864
613,0.8653
614,0.2502
615,0.2872
616,0.3787
617,0.4445
618,0.7197
619,0.4759
620,0.7604
621,1.0425
622,0.6444
623,0.3157
624,0.5532
625,0.5647
626,0.6417
627,1.0735
628,0.2544
629,0.7938
630,0.3319
631,0.6987
632,0.7418
633,0.6938
634,0.3256
635,0.4354
636,0.2362
637,0.5646
638,0.9438
639,0.2251
640,0.8227
641,0.5294
642,0.2727
643,0.1195
644,0.3915
645,0.4034
646,0.8223
647,0.3422
648,0.4277
649,0.3442
650,0.7454
651,0.6897
652,0.8958
653,0.3013
654,0.1297
655,0.3237
656,0.7606
657,0.4017
658,1.1579
659,0.1901
660,0.2289
661,0.5452
662,0.2219
663,0.3284
664,0.3211
665,0.7774
666,0.394
667,0.9119
668,0.5672
669,0.441
670,0.4203
671,0.2328
672,0.3344
673,0.3206
674,0.4257
675,0.42
676,0.2546
677,0.25
678,0.4357
679,0.5807
680,0.2405
681,0.5028
682,0.7024
683,0.3977
684,0.4811
685,0.6705
686,0.2271
687,0.3902
688,0.223
689,0.4035
690,0.4865
691,0.4527
692,0.7099
693,0.7068
694,0.1838
695,0.1373
696,0.5229
697,0.2789
698,0.3357
699,0.9847
700,0.7797
701,0.4428
702,0.3929
703,0.4958
704,0.761
705,0.4253
706,0.4252
707,0.8799
708,0.4858
709,0.4756
710,0.2944
711,0.9606
712,0.2165
713,1.0695
714,0.6776
715,0.3103
716,0.9175
717,0.2031
718,0.258
719,0.1665
720,0.2609
721,0.2369
722,0.5349
723,0.2918
724,0.4275
725,0.3444
726,0.4964
727,0.2213
728,0.4986
729,0.3055
730,0.7118
731,0.2125
732,0.1538
733,0.4114
734,0.9475
735,0.5648
736,0.353
737,0.7566
738,0.3974
739,0.472
740,0.2708
741,0.3365
742,0.5443
743,0.8362
744,0.4403
745,0.4077
746,0.3255
747,0.6041
748,0.6332
749,0.1859
750,0.6171
751,0.1776
752,0.2631
753,0.5125
754,0.3604
755,1.0116
756,0.2475
757,0.8628
758,0.6205
759,0.6818
760,0.3176
761,0.2402
762,0.9237
763,0.676
764,0.8745
765,0.8166
766,0.7563
767,0.2713
768,0.4323
769,0.8649
770,0.3613
771,0.3844
772,0.2058
773,0.5252
774,0.9272
775,0.4536
776,0.4472
777,1.2436
778,0.2761
779,0.2252
780,0.2423
781,0.2539
782,0.1818
783,0.2461
784,1.0999
785,0.7383
786,0.1592
787,0.1787
788,0.8148
789,0.3419
790,0.5789
791,0.4625
792,0.3714
793,0.1702
794,0.4205
795,1.0434
796,0.2864
797,0.5199
798,0.6977
799,0.3801
800,0.2587
801,0.6749
802,0.7709
803,0.6647
804,1.018
805,0.4964
806,0.8055
807,0.6002
808,0.6636
809,0.6945
810,0.7971
811,0.4417
812,0.2367
813,0.4722
814,1.0378
815,0.5963
816,0.2522
817,0.7111
818,0.169
819,0.7236
820,0.313
821,0.4114
822,0.4247
823,0.8068
824,0.3169
825,0.4906
826,0.4527
827,0.3651
828,0.8453
829,0.6836
830,0.9668
831,0.3887
832,0.839
833,0.9236
834,0.3568
835,0.6981
836,0.9686
837,0.1667
838,0.8243
839,0.5871
840,0.1536
841,0.5154
842,0.5249
843,0.5189
844,0.4377
845,0.1548
846,0.2514
847,0.3722
848,0.1856
849,0.378
850,0.5037
851,0.7242
852,0.5397
853,0.5917
854,0.1004
855,0.7124
856,0.9054
857,0.3994
858,0.2279
859,0.4815
860,0.7332
861,0.862
862,0.1703
863,0.3199
864,0.2252
865,0.6232
866,0.6777
867,0.6351
868,0.5231
869,0.6154
870,0.5004
871,0.4481
872,0.4101
873,0.4789
874,0.3447
875,0.3101
876,0.3201
877,0.1786
878,0.6383
879,0.2049
880,0.2379
881,0.4424
882,0.1601
883,0.3567
884,0.1423
885,0.6867
886,0.1691
887,0.7493
888,0.7747
889,0.2406
890,0.9153
891,0.4261
892,0.5305
893,0.6164
894,0.5457
895,0.2652
896,0.2625
897,0.232
898,1.23
899,1.0625
900,0.208
901,0.7433
902,0.854
903,0.1991
904,0.7433
905,0.6712
906,0.4801
907,0.5287
908,0.5498
909,0.2257
910,0.5884
911,0.5654
912,0.1524
913,0.1707
914,0.5871
915,0.2646
916,0.5526
917,0.1966
918,0.7465
919,0.8583
920,0.3574
921,0.3312
922,0.6971
923,0.3397
924,0.4379
925,0.3293
926,0.2283
927,0.441
928,0.8621
929,0.3751
930,0.3727
931,1.0704
932,0.7578
933,0.1503
934,0.5182
935,0.616
936,0.1951
937,0.6729
938,0.3729
939,0.2202
940,0.7365
941,0.6551
942,0.2178
943,0.6713
944,0.5023
945,0.283
946,0.2618
947,0.4102
948,0.7548
949,0.8665
950,0.39
951,0.7788
952,0.646
953,0.3978
954,0.312
955,0.8093
956,0.1216
957,0.716
958,0.5675
959,0.2071
960,0.2473
961,0.9712
962,0.3524
963,0.5841
964,0.6444
965,1.2199
966,0.5051
967,0.2219
968,0.3085
969,0.4339
970,0.4503
971,0.3908
972,0.6748
973,0.3742
974,0.6673
975,0.6797
976,0.4874
977,0.3592
978,0.2422
979,0.6181
980,0.5233
981,0.5129
982,0.6373
983,0.3336
984,0.5904
985,0.249
986,0.5318
987,1.1007
988,0.3442
989,0.4688
990,0.2136
991,0.2716
992,0.4242
993,0.7895
994,0.5687
995,0.7349
996,0.5872
997,0.6774
998,0.5839
999,0.7228
1000,1.055
1001,0.4772
1002,0.2562
1003,0.548
1004,0.203
1005,0.6941
1006,0.2742
1007,0.6212
1008,0.7894
1009,0.5451
1010,0.3616
1011,0.8323
1012,0.7278
1013,0.3085
1014,0.6724
1015,0.8357
1016,0.7484
1017,0.2324
1018,0.9058
1019,0.651
1020,0.5905
1021,0.5348
1022,0.6168
1023,0.5451
1024,0.8392
1025,0.5961
1026,0.2246
1027,0.4454
1028,0.3847
1029,0.1126
1030,0.3522
1031,0.1604
1032,0.6377
1033,0.5458
1034,0.3826
1035,0.1599
1036,0.4096
1037,0.2574
1038,0.8162
1039,0.5631
1040,0.7316
1041,0.2293
1042,0.6763
1043,0.6906
1044,0.8423
1045,0.4718
1046,0.8602
1047,0.2097
1048,0.4824
1049,0.3491
1050,0.4238
1051,1.0359
1052,0.3858
1053,0.1624
1054,0.1647
1055,0.8448
1056,0.5295
1057,0.4669
1058,0.4858
1059,0.589
1060,0.6279
1061,0.6303
1062,0.2554
1063,0.6356
1064,0.8058
1065,0.947
1066,0.7081
1067,0.4081
1068,1.0711
1069,0.782
1070,0.6064
1071,0.1435
1072,0.3342
1073,0.6186
1074,0.1458
1075,0.3082
1076,0.4056
1077,0.2357
1078,0.4664
1079,0.3886
1080,0.378
1081,1.0527
1082,0.1517
1083,0.4565
1084,0.2362
1085,0.2577
1086,1.0798
1087,0.5604
1088,0.4119
1089,0.3858
1090,0.5042
1091,0.8233
1092,0.7772
1093,0.3051
1094,0.4255
1095,0.2162
1096,0.574
1097,0.4851
1098,0.1366
1099,0.7471
1100,0.3815
1101,0.4917
1102,0.58
1103,0.3993
1104,0.8437
1105,0.3842
1106,0.6151
1107,0.3128
1108,0.9829
1109,0.3249
1110,0.538
1111,0.562
1112,0.3754
1113,0.4118
1114,0.2695
1115,0.3515
1116,0.2254
1117,0.7314
1118,0.4535
1119,0.6523
1120,0.136
1121,0.4759
1122,0.2161
1123,0.2357
1124,0.1478
1125,0.5372
1126,0.1444
1127,0.3026
1128,0.2641
1129,0.4114
1130,0.4855
1131,0.298
1132,0.3163
1133,0.7583
1134,0.6107
1135,0.4573
1136,0.4313
1137,0.5002
1138,0.1827
1139,0.7526
1140,0.5235
1141,0.7982
1142,0.8594
1143,0.181
1144,0.6154
1145,0.3712
1146,0.7177
1147,0.4536
1148,0.3667
1149,0.4353
1150,0.2146
1151,0.2611
1152,0.2484
1153,0.1432
1154,0.1731
1155,0.7094
1156,0.2896
1157,0.4526
1158,0.5903
1159,0.8113
1160,0.3223
1161,0.4761
1162,0.1932
1163,0.6787
1164,0.2996
1165,0.2954
1166,0.6214
1167,0.4081
1168,0.8008
1169,0.7905
1170,0.4816
1171,0.8303
1172,0.2293
1173,0.2915
1174,0.5621
1175,0.5524
1176,0.3333
1177,0.643
1178,0.297
1179,0.8505
1180,0.6145
1181,1.0148
1182,0.2798
1183,0.601
1184,0.4777
1185,0.3723
1186,0.7612
1187,0.4971
1188,0.1944
1189,0.8828
1190,0.8037
1191,0.5746
1192,0.4139
1193,0.4265
1194,0.6999
1195,0.1689
1196,0.8047
1197,0.4816
1198,0.2137
1199,0.418
1200,0.6839
1201,0.5546
1202,0.5652
1203,0.3439
1204,0.2394
1205,0.2509
1206,0.604
1207,0.742
1208,0.2687
1209,0.6517
1210,0.4754
1211,0.7806
1212,0.416
1213,0.1258
1214,0.4619
1215,0.6876
1216,0.1627
1217,0.2246
1218,0.7791
1219,0.783
1220,0.4684
1221,0.3319
1222,0.1651
1223,0.1638
1224,0.2406
1225,0.4383
1226,0.3708
1227,0.2078
1228,0.2979
1229,0.8494
1230,0.3058
1231,0.4896
1232,0.3217
1233,0.2666
1234,0.4424
1235,0.3964
1236,0.4348
1237,0.8437
1238,0.3089
1239,0.8601
1240,0.4132
1241,0.3895
1242,0.2277
1243,0.7541
1244,0.7599
1245,0.4918
1246,0.2763
1247,0.6141
1248,0.5664
1249,1.2601
1250,0.2501
1251,0.6488
1252,0.3261
1253,0.6194
1254,0.7136
1255,0.8133
1256,0.6152
1257,0.2901
1258,0.5738
1259,0.9817
1260,0.4469
1261,0.3808
1262,0.4518
1263,0.7316
1264,0.1224
1265,0.6634
1266,0.8341
1267,0.4554
1268,0.481
1269,0.3322
1270,0.14
1271,0.751
1272,0.2106
1273,0.5472
1274,0.3141
1275,0.2217
1276,0.858
1277,0.5799
1278,0.4403
1279,0.9483
1280,0.4969
1281,0.5805
1282,0.5969
1283,0.5196
1284,0.2355
1285,0.4399
1286,0.3013
1287,0.849
1288,0.429
1289,0.4937
1290,1.0484
1291,0.5322
1292,0.3711
1293,0.3297
1294,0.4808
1295,0.2105
1296,1.2042
1297,0.2514
1298,0.4044
1299,0.2153
1300,0.4206
1301,0.5292
1302,0.5196
1303,0.7502
1304,0.777
1305,0.5515
1306,0.5033
1307,0.188
1308,0.7106
1309,0.6618
1310,0.2366
1311,0.9244
1312,0.2093
1313,0.8108
1314,0.2317
1315,0.5529
1316,0.5235
1317,0.54
1318,0.4695
1319,0.3702
1320,0.433
1321,0.5192
1322,0.4954
1323,0.1572
1324,0.2641
1325,0.6294
1326,0.2092
1327,0.6674
1328,0.7258
1329,0.7245
1330,0.269
1331,0.2121
1332,0.598
1333,0.2589
1334,0.4899
1335,0.5941
1336,0.8765
1337,0.4866
1338,0.5466
1339,0.5011
1340,0.7022
1341,0.6389
1342,0.385
1343,0.6146
1344,0.6119
1345,0.6569
1346,0.1881
1347,0.5204
1348,0.2804
1349,0.3469
1350,0.634
1351,0.8536
1352,0.4824
1353,0.7448
1354,0.176
1355,0.3947
1356,0.5069
1357,0.6264
1358,0.4525
1359,0.7557
1360,0.2301
1361,0.5003
1362,0.1921
1363,0.7681
1364,0.5658
1365,0.4555
1366,0.2493
1367,0.4264
1368,0.9675
1369,0.1082
1370,0.4301
1371,0.6657
1372,0.5003
1373,0.2838
1374,0.2059
1375,0.4781
1376,0.284
1377,0.7124
1378,0.5128
1379,0.6005
1380,0.9098
1381,0.2419
1382,0.3004
1383,0.5626
1384,0.4933
1385,0.2115
1386,0.5843
1387,0.6994
1388,0.7661
1389,0.2599
1390,0.551
1391,0.1585
1392,0.9165
1393,0.2592
1394,0.2237
1395,0.7027
1396,0.6841
1397,0.4867
1398,0.4027
1399,0.6978
1400,0.2633
1401,0.7181
1402,0.2959
1403,0.4279
1404,0.6381
1405,0.4007
1406,0.1927
1407,0.2712
1408,0.2406
1409,0.2891
1410,0.2945
1411,0.2906
1412,0.1953
1413,0.4064
1414,0.1807
1415,0.3968
1416,0.6369
1417,0.2504
1418,0.2051
1419,0.8447
1420,0.6256
1421,0.6257
1422,0.9194
1423,0.6886
1424,0.6085
1425,0.3182
1426,1.2953
1427,1.0968
1428,0.5235
1429,0.3411
1430,0.2273
1431,0.6832
1432,0.1362
1433,0.2461
1434,0.2733
1435,0.167
1436,0.1978
1437,0.4592
1438,0.5802
1439,0.2742
1440,0.4181
1441,0.471
1442,0.2774
1443,0.1962
1444,0.8157
1445,0.1457
1446,0.6451
1447,0.2605
1448,0.9024
1449,0.4096
1450,0.4616
1451,0.8285
1452,0.6861
1453,0.139
1454,0.4129
1455,0.471
1456,0.7499
1457,0.1686
1458,0.6546
1459,0.617
1460,0.5557
1461,0.2111
1462,0.8844
1463,0.3288
1464,0.3314
1465,0.2309
1466,0.5372
1467,0.2606
1468,0.6817
1469,0.4334
1470,0.4459
1471,0.3388
1472,0.7612
1473,0.4648
1474,0.391
1475,0.7005
1476,0.1751
1477,0.2334
1478,0.8655
1479,0.3068
1480,0.4172
1481,0.5036
1482,0.1313
1483,0.9872
1484,0.5114
1485,0.6344
1486,0.7474
1487,0.2968
1488,1.247
1489,0.2531
1490,0.1926
1491,0.6511
1492,0.5239
1493,0.3805
1494,0.3242
1495,0.2941
1496,0.4049
1497,0.2739
1498,0.7711
1499,0.317
1500,0.168
1501,0.4835
1502,0.5822
1503,0.3184
1504,0.3869
