,0
0,0.1975
1,0.1497
2,0.4239
3,0.1956
4,0.7875
5,0.6477
6,0.7303
7,0.4558
8,0.4752
9,0.1607
10,0.6136
11,0.1823
12,0.3563
13,0.3328
14,0.325
15,0.2746
16,0.2523
17,0.7301
18,0.6676
19,0.4754
20,0.2755
21,0.2942
22,0.4531
23,0.4913
24,0.3668
25,0.67
26,0.3387
27,0.6471
28,0.573
29,0.2095
30,1.0003
31,0.3022
32,0.3622
33,0.7269
34,0.3376
35,0.3888
36,0.7592
37,0.3759
38,0.6259
39,0.5906
40,0.4206
41,0.4898
42,0.8419
43,0.3149
44,0.1712
45,0.1934
46,0.9479
47,0.401
48,0.4108
49,0.921
50,0.1361
51,0.4573
52,0.7918
53,0.5498
54,0.474
55,0.9653
56,0.6781
57,0.4886
58,0.6442
59,0.7369
60,0.1048
61,0.5031
62,0.3507
63,0.152
64,0.6106
65,0.3195
66,0.169
67,0.5129
68,0.5477
69,0.596
70,0.4186
71,0.5205
72,0.4695
73,0.1641
74,0.3506
75,0.2999
76,0.7773
77,0.1449
78,0.313
79,0.3126
80,0.8368
81,0.6806
82,0.4079
83,0.6118
84,0.4394
85,0.5905
86,0.2782
87,0.2406
88,0.4472
89,0.5219
90,0.2023
91,0.2145
92,0.3566
93,0.5929
94,0.1713
95,0.1099
96,0.6099
97,0.2228
98,0.3324
99,0.3574
100,0.2479
101,0.2403
102,0.2855
103,0.4184
104,0.3469
105,0.4018
106,0.874
107,0.4023
108,0.1278
109,0.5753
110,0.3439
111,0.7887
112,0.781
113,0.7228
114,0.4623
115,0.9614
116,0.3715
117,0.4114
118,0.61
119,0.7166
120,0.3331
121,0.3132
122,0.2962
123,0.1973
124,0.7714
125,0.1921
126,0.1783
127,0.3383
128,0.3938
129,0.373
130,0.7744
131,0.3859
132,0.3339
133,0.5146
134,0.5648
135,0.2098
136,0.4433
137,0.6518
138,0.3596
139,0.735
140,0.8718
141,0.179
142,0.163
143,0.2787
144,0.4642
145,0.3801
146,0.285
147,0.4459
148,0.7377
149,0.8674
150,1.1208
151,0.8531
152,0.4337
153,0.7869
154,0.9514
155,0.1698
156,0.186
157,0.355
158,0.587
159,0.4791
160,0.5005
161,0.4251
162,1.4353
163,0.5253
164,0.6732
165,0.7548
166,0.2394
167,0.5601
168,0.8935
169,0.4536
170,0.7564
171,1.1217
172,0.5279
173,0.1715
174,0.2369
175,0.6632
176,0.3938
177,0.5244
178,0.2089
179,0.468
180,0.5129
181,0.3239
182,0.2429
183,0.8999
184,0.6489
185,0.1567
186,0.2499
187,1.0465
188,0.4248
189,1.3697
190,0.3811
191,0.1351
192,0.3895
193,0.6884
194,0.8373
195,0.7611
196,0.3265
197,0.3258
198,0.5144
199,0.6879
200,0.5526
201,0.3264
202,0.456
203,0.3092
204,0.5671
205,0.6028
206,0.2527
207,0.1156
208,0.5263
209,0.6404
210,0.393
211,0.2956
212,1.5281
213,0.666
214,0.5683
215,0.5138
216,0.5216
217,0.1861
218,0.5485
219,0.6199
220,0.5418
221,0.4407
222,0.4423
223,0.4409
224,0.9513
225,0.2739
226,0.5354
227,0.2397
228,0.5295
229,0.1102
230,0.724
231,0.3427
232,0.1545
233,0.3427
234,0.1894
235,0.5016
236,0.7806
237,1.1595
238,0.9019
239,0.2389
240,1.6494
241,0.3651
242,0.3006
243,0.8459
244,0.4554
245,0.7296
246,0.5744
247,0.6311
248,0.3012
249,0.174
250,0.5054
251,0.1643
252,0.1819
253,0.509
254,0.3669
255,0.2625
256,0.5843
257,0.5081
258,0.5003
259,0.4002
260,0.4155
261,0.3045
262,0.2066
263,0.9389
264,0.1694
265,0.2674
266,0.7587
267,0.9786
268,0.972
269,0.4102
270,0.3549
271,0.4559
272,0.203
273,0.095
274,0.7693
275,0.4864
276,0.642
277,0.4896
278,0.4788
279,0.321
280,0.5393
281,0.7243
282,0.1887
283,1.1153
284,0.8973
285,0.3628
286,0.7333
287,0.8565
288,0.5522
289,0.1433
290,1.2138
291,0.528
292,0.5548
293,0.3819
294,0.3799
295,0.2319
296,0.2971
297,0.3057
298,0.8068
299,0.8064
300,0.1335
301,0.1463
302,0.5378
303,0.5435
304,0.2358
305,0.1754
306,0.3587
307,0.4979
308,0.2862
309,0.2901
310,0.1847
311,0.3494
312,0.1739
313,1.0928
314,0.1854
315,0.4473
316,0.3584
317,0.7364
318,0.7371
319,0.2074
320,0.2839
321,0.4624
322,0.2215
323,0.6104
324,0.7297
325,0.1311
326,0.654
327,0.6153
328,0.8612
329,0.6204
330,1.3159
331,0.6728
332,0.4831
333,0.7227
334,0.3077
335,0.9158
336,0.1407
337,0.9979
338,1.1143
339,0.5838
340,1.1022
341,0.2548
342,0.4979
343,0.5476
344,0.5494
345,0.4958
346,0.7271
347,0.2458
348,0.961
349,0.9366
350,0.48
351,0.8334
352,0.3906
353,0.1506
354,0.3348
355,0.5841
356,0.6097
357,0.4179
358,0.4107
359,0.6498
360,0.251
361,0.5745
362,0.1573
363,0.3436
364,0.3487
365,0.3589
366,0.388
367,0.2012
368,0.5755
369,0.6284
370,0.2565
371,0.4903
372,0.4271
373,0.3175
374,0.2225
375,0.5012
376,0.4442
377,0.1781
378,0.3281
379,1.1852
380,0.2127
381,0.6561
382,0.2673
383,0.5664
384,0.4859
385,0.2478
386,0.776
387,0.5511
388,0.6359
389,0.2056
390,0.2442
391,0.328
392,0.3153
393,0.1734
394,0.6465
395,0.5482
396,0.1492
397,0.9148
398,0.2889
399,0.5005
400,0.4162
401,0.3036
402,0.5842
403,0.9302
404,0.6454
405,1.1297
406,0.13
407,0.6165
408,0.4178
409,0.6942
410,0.7582
411,0.227
412,0.3003
413,0.569
414,0.4542
415,0.3752
416,0.8128
417,0.4229
418,0.5685
419,0.0956
420,0.2083
421,1.0037
422,0.1442
423,0.5614
424,0.24
425,0.2101
426,0.2571
427,0.5417
428,0.7062
429,0.5196
430,0.6116
431,0.3977
432,0.5519
433,0.3245
434,0.1478
435,0.6693
436,0.2987
437,0.9582
438,0.2507
439,0.3726
440,0.3488
441,0.7884
442,0.2471
443,0.4166
444,0.3643
445,0.3039
446,0.166
447,0.7818
448,0.4997
449,0.3615
450,0.5973
451,0.6941
452,0.3337
453,0.2047
454,0.5774
455,0.5514
456,0.3787
457,0.288
458,0.4404
459,1.0204
460,0.3002
461,0.8573
462,0.5095
463,0.2482
464,0.5667
465,0.574
466,0.562
467,0.3583
468,0.4379
469,0.4563
470,0.5342
471,0.4632
472,0.7725
473,0.6219
474,0.4251
475,1.0234
476,0.6132
477,0.5087
478,0.8499
479,0.7581
480,0.2672
481,0.5964
482,0.3677
483,0.2623
484,0.4799
485,0.9192
486,0.3223
487,0.1878
488,0.674
489,0.281
490,1.1274
491,0.3775
492,0.2034
493,0.5213
494,0.4864
495,0.3286
496,0.4154
497,0.693
498,0.3435
499,0.3195
500,0.2275
501,0.8892
502,0.7981
503,0.2038
504,0.1804
505,0.3107
506,0.1482
507,0.3171
508,0.4237
509,0.2837
510,0.6103
511,0.6082
512,0.1792
513,0.7187
514,0.3429
515,0.5064
516,0.2285
517,0.1385
518,0.3453
519,0.8916
520,0.6846
521,0.9785
522,0.5497
523,0.3579
524,0.5891
525,0.4769
526,0.229
527,0.3268
528,1.303
529,0.5611
530,0.4619
531,0.2288
532,0.216
533,0.873
534,0.366
535,1.2245
536,0.3259
537,0.419
538,0.5018
539,0.4
540,0.2341
541,0.0945
542,0.2618
543,0.7308
544,0.6611
545,0.9038
546,0.3609
547,0.2391
548,0.2542
549,0.8143
550,0.8207
551,0.1432
552,0.4922
553,0.6281
554,0.211
555,1.2021
556,0.6977
557,0.5883
558,0.2681
559,1.0218
560,1.0666
561,0.8543
562,0.312
563,0.1827
564,0.2326
565,0.6665
566,0.3728
567,1.151
568,0.2699
569,0.8392
570,0.3201
571,0.944
572,0.5312
573,0.6521
574,0.5448
575,0.2396
576,0.3764
577,0.2897
578,0.2785
579,0.7052
580,0.2421
581,0.6374
582,0.5659
583,0.2707
584,0.1076
585,0.3793
586,0.5609
587,0.7339
588,0.5716
589,0.7209
590,0.1683
591,0.3788
592,0.2587
593,0.394
594,0.526
595,0.4954
596,0.196
597,0.6998
598,0.0987
599,0.868
600,0.8098
601,0.6236
602,0.6996
603,0.7982
604,0.3014
605,0.322
606,0.3814
607,0.3483
608,0.5987
609,0.4718
610,0.4225
611,0.3229
612,0.1729
613,1.1595
614,0.1766
615,0.1968
616,0.5451
617,0.329
618,0.7397
619,0.4769
620,0.5432
621,1.2822
622,0.5558
623,0.3224
624,0.4201
625,0.5241
626,0.9806
627,1.0544
628,0.2215
629,0.6235
630,0.2372
631,0.5177
632,0.4769
633,0.4648
634,0.4144
635,0.4136
636,0.284
637,0.7256
638,0.8553
639,0.1404
640,0.4614
641,0.7051
642,0.3281
643,0.1413
644,0.4838
645,0.3582
646,1.0247
647,0.3194
648,0.5463
649,0.3332
650,0.5285
651,0.6151
652,1.0391
653,0.3044
654,0.1022
655,0.3372
656,0.7347
657,0.4254
658,1.1052
659,0.0929
660,0.1792
661,0.5118
662,0.3035
663,0.3525
664,0.3935
665,0.7057
666,0.6612
667,0.8929
668,0.912
669,0.5552
670,0.4376
671,0.2254
672,0.3861
673,0.2976
674,0.4537
675,0.2864
676,0.198
677,0.1909
678,0.5786
679,0.5261
680,0.3105
681,0.3658
682,0.9193
683,0.4146
684,0.4352
685,0.487
686,0.3485
687,0.3376
688,0.1831
689,0.2668
690,0.6393
691,0.5894
692,0.9062
693,0.6899
694,0.1947
695,0.152
696,0.549
697,0.2973
698,0.2257
699,0.5136
700,0.5508
701,0.4055
702,0.2558
703,0.4094
704,0.7861
705,0.3593
706,0.4168
707,0.7206
708,0.3972
709,0.4605
710,0.4614
711,1.2165
712,0.1694
713,1.0446
714,0.7841
715,0.3175
716,0.9304
717,0.2011
718,0.258
719,0.148
720,0.3344
721,0.2205
722,0.4492
723,0.1701
724,0.3413
725,0.277
726,0.4564
727,0.2294
728,0.5855
729,0.329
730,0.5448
731,0.2983
732,0.2348
733,0.4109
734,1.0232
735,0.6871
736,0.3633
737,1.0423
738,0.5033
739,0.4347
740,0.3356
741,0.2565
742,0.6574
743,0.9845
744,0.7378
745,0.3929
746,0.449
747,0.7598
748,0.4849
749,0.2374
750,0.6722
751,0.1789
752,0.2364
753,0.3874
754,0.2778
755,0.9487
756,0.2645
757,0.8376
758,0.61
759,0.5849
760,0.2844
761,0.2775
762,0.5178
763,0.6683
764,0.4023
765,0.8447
766,0.6673
767,0.1761
768,0.5142
769,0.8419
770,0.3546
771,0.3878
772,0.1556
773,0.4841
774,0.9392
775,0.3631
776,0.5149
777,0.7777
778,0.4767
779,0.2167
780,0.1899
781,0.2075
782,0.147
783,0.1888
784,1.2201
785,0.6051
786,0.2734
787,0.1687
788,0.59
789,0.3124
790,0.4771
791,0.5293
792,0.2936
793,0.1797
794,0.2664
795,1.0894
796,0.2913
797,0.5283
798,0.5518
799,0.5307
800,0.2157
801,0.8678
802,1.1214
803,0.6495
804,0.8454
805,0.41
806,1.18
807,0.6503
808,0.3597
809,0.5063
810,0.7299
811,0.3219
812,0.1936
813,0.5936
814,0.8299
815,0.5151
816,0.3878
817,0.5576
818,0.1648
819,0.8035
820,0.3936
821,0.5142
822,0.5148
823,0.6486
824,0.3353
825,0.3305
826,0.4113
827,0.3579
828,0.6204
829,0.4562
830,0.9915
831,0.7107
832,0.6766
833,0.69
834,0.1778
835,0.6405
836,1.0527
837,0.1348
838,0.6463
839,0.601
840,0.1614
841,0.5299
842,0.6477
843,0.5496
844,0.7587
845,0.1372
846,0.3597
847,0.3729
848,0.191
849,0.3933
850,0.4857
851,0.7772
852,0.4289
853,0.3505
854,0.1488
855,0.6997
856,0.6392
857,0.4487
858,0.1429
859,0.3958
860,0.9141
861,0.7175
862,0.1833
863,0.499
864,0.1977
865,0.8088
866,0.7591
867,0.7079
868,0.5719
869,0.5854
870,0.4219
871,0.2753
872,0.4386
873,0.5191
874,0.3321
875,0.3445
876,0.4774
877,0.1471
878,0.7289
879,0.2008
880,0.2351
881,0.6071
882,0.1557
883,0.2729
884,0.1585
885,0.9055
886,0.1818
887,0.7576
888,0.9503
889,0.2809
890,1.0033
891,0.3882
892,0.543
893,0.5226
894,0.6735
895,0.3702
896,0.2236
897,0.2246
898,0.945
899,0.8847
900,0.2284
901,0.7302
902,0.7455
903,0.1752
904,0.5707
905,0.8284
906,0.4677
907,0.4955
908,0.4778
909,0.2199
910,0.6318
911,0.7441
912,0.12
913,0.1466
914,0.5384
915,0.3837
916,0.4925
917,0.1469
918,0.6603
919,0.7624
920,0.2653
921,0.2414
922,0.559
923,0.4527
924,0.5553
925,0.3833
926,0.1994
927,0.3584
928,1.1806
929,0.2543
930,0.3837
931,0.9766
932,0.8298
933,0.1378
934,0.4915
935,0.7867
936,0.1572
937,0.7899
938,0.3856
939,0.1302
940,1.3567
941,0.8604
942,0.1307
943,0.617
944,0.4119
945,0.4078
946,0.3174
947,0.2698
948,0.453
949,0.6969
950,0.1777
951,0.7602
952,0.4812
953,0.4459
954,0.2481
955,0.8725
956,0.1665
