,0
0,0.3155
1,0.1558
2,0.4036
3,0.3056
4,0.6344
5,0.7557
6,0.5242
7,0.5256
8,0.6178
9,0.1967
10,0.6407
11,0.1698
12,0.6199
13,0.3559
14,0.441
15,0.2576
16,0.3019
17,0.5882
18,0.667
19,0.6719
20,0.3407
21,0.5187
22,0.1918
23,0.5006
24,0.4457
25,0.7923
26,0.3592
27,0.5809
28,0.3474
29,0.2082
30,0.7102
31,0.3469
32,0.4994
33,0.6268
34,0.3409
35,0.3846
36,0.7588
37,0.3609
38,0.5788
39,0.657
40,0.6599
41,0.3894
42,0.8355
43,0.2319
44,0.1743
45,0.2332
46,0.895
47,0.5046
48,0.9101
49,0.6598
50,0.2024
51,0.2705
52,0.6185
53,0.5535
54,0.3451
55,0.7695
56,0.9137
57,0.5744
58,0.7366
59,0.5921
60,0.1729
61,0.3245
62,0.2384
63,0.1897
64,0.7517
65,0.4397
66,0.1727
67,0.5215
68,0.8194
69,0.5408
70,0.3549
71,0.4595
72,0.5129
73,0.1922
74,0.2547
75,0.2377
76,0.7983
77,0.239
78,0.3747
79,0.256
80,0.5223
81,0.655
82,0.4897
83,0.8189
84,0.5955
85,0.8908
86,0.2037
87,0.2905
88,0.3187
89,0.466
90,0.1889
91,0.2196
92,0.2628
93,0.46
94,0.1429
95,0.1301
96,0.7121
97,0.2494
98,0.5096
99,0.5643
100,0.2982
101,0.2248
102,0.3636
103,0.4036
104,0.5809
105,0.3389
106,0.5216
107,0.6484
108,0.1725
109,0.745
110,0.3939
111,0.7593
112,0.569
113,0.7811
114,0.564
115,0.9653
116,0.3519
117,0.6379
118,0.4179
119,0.6487
120,0.322
121,0.3031
122,0.2284
123,0.2371
124,0.6181
125,0.2608
126,0.237
127,0.3147
128,0.4256
129,0.4252
130,0.7846
131,0.5737
132,0.4175
133,0.4494
134,0.7282
135,0.2258
136,0.5904
137,0.726
138,0.3591
139,0.7313
140,0.6038
141,0.1579
142,0.1329
143,0.3638
144,0.4578
145,0.4267
146,0.4162
147,0.5492
148,0.3806
149,0.9158
150,0.713
151,0.8968
152,0.5015
153,0.9863
154,0.595
155,0.1986
156,0.2021
157,0.4874
158,0.4231
159,0.421
160,0.3886
161,0.4557
162,0.745
163,0.5463
164,0.6717
165,0.8847
166,0.3753
167,0.5502
168,0.5871
169,0.3423
170,0.6252
171,0.8409
172,0.7089
173,0.2535
174,0.2932
175,0.775
176,0.3695
177,0.5388
178,0.1861
179,0.803
180,0.4322
181,0.4278
182,0.5153
183,0.6839
184,0.5606
185,0.1168
186,0.2951
187,0.9918
188,0.4968
189,0.7031
190,0.5783
191,0.1254
192,0.6321
193,0.719
194,0.6626
195,0.6287
196,0.3933
197,0.3573
198,0.3902
199,0.879
