,0
0,0.2608
1,0.1654
2,0.4787
3,0.3372
4,0.6496
5,0.6455
6,0.5329
7,0.5353
8,0.7337
9,0.1679
10,0.6226
11,0.1732
12,0.5917
13,0.3871
14,0.4474
15,0.2604
16,0.3735
17,0.5379
18,0.7168
19,0.5823
20,0.27
21,0.5017
22,0.2556
23,0.5312
24,0.4212
25,0.7205
26,0.2556
27,0.6128
28,0.2886
29,0.216
30,0.6463
31,0.3067
32,0.5772
33,0.6948
34,0.3704
35,0.3977
36,0.7424
37,0.393
38,0.678
39,0.6084
40,0.6856
41,0.4382
42,0.8807
43,0.2345
44,0.1426
45,0.233
46,0.7828
47,0.4708
48,0.6972
49,0.6305
50,0.1906
51,0.2375
52,0.6076
53,0.4806
54,0.3909
55,0.7345
56,0.9014
57,0.6415
58,0.7175
59,0.5455
60,0.1459
61,0.3676
62,0.2583
63,0.217
64,0.7427
65,0.4692
66,0.1664
67,0.5514
68,0.9956
69,0.4942
70,0.4038
71,0.5254
72,0.4844
73,0.2001
74,0.2376
75,0.2206
76,0.8004
77,0.2039
78,0.3299
79,0.2896
80,0.5314
81,0.7205
82,0.5987
83,0.9388
84,0.662
85,0.9813
86,0.1981
87,0.2862
88,0.3824
89,0.4507
90,0.2396
91,0.2524
92,0.3084
93,0.4954
94,0.1362
95,0.1297
96,0.5851
97,0.2632
98,0.4478
99,0.5544
100,0.242
101,0.2112
102,0.4076
103,0.3826
104,0.5024
105,0.3791
106,0.6571
107,0.6354
108,0.1319
109,0.6549
110,0.4145
111,0.7442
112,0.526
113,0.8184
114,0.4964
115,0.8596
116,0.3398
117,0.5966
118,0.4485
119,0.6495
120,0.2695
121,0.2736
122,0.2156
123,0.2126
124,0.5535
125,0.2278
126,0.1907
127,0.3531
128,0.4516
129,0.367
130,0.6653
131,0.5167
132,0.3339
133,0.4924
134,0.6239
135,0.2171
136,0.6966
137,0.8204
138,0.4083
139,0.7277
140,0.6651
141,0.1568
142,0.1538
143,0.3643
144,0.4822
145,0.3999
