,0
0,0.2422
1,0.1654
2,0.4434
3,0.3372
4,0.699
5,0.6455
6,0.5339
7,0.5353
8,0.6785
9,0.1679
10,0.5476
11,0.1732
12,0.5928
13,0.3871
14,0.3993
15,0.2604
16,0.3746
17,0.5379
18,0.7362
19,0.5823
20,0.3045
21,0.5017
22,0.2349
23,0.5312
24,0.4301
25,0.7205
26,0.2914
27,0.6128
28,0.3301
29,0.216
30,0.7093
31,0.3067
32,0.5266
33,0.6948
34,0.3649
35,0.3977
36,0.6969
37,0.393
38,0.645
39,0.6084
40,0.6853
41,0.4382
42,0.7954
43,0.2345
44,0.1622
45,0.233
46,0.698
47,0.4708
48,0.6897
49,0.6305
50,0.1701
51,0.2375
52,0.7111
53,0.4806
54,0.3717
55,0.7345
56,0.9212
57,0.6415
58,0.6836
59,0.5455
60,0.1538
61,0.3676
62,0.2295
63,0.217
64,0.7738
65,0.4692
66,0.1499
67,0.5514
68,0.9207
69,0.4942
70,0.4272
71,0.5254
72,0.4696
73,0.2001
74,0.2432
75,0.2206
76,0.7202
77,0.2039
78,0.3599
79,0.2896
80,0.5198
81,0.7205
82,0.5889
83,0.9388
84,0.5879
85,0.9813
86,0.2305
87,0.2862
88,0.3491
89,0.4507
90,0.2207
91,0.2524
92,0.3024
93,0.4954
94,0.1317
95,0.1297
96,0.6219
97,0.2632
98,0.4581
99,0.5544
100,0.2378
101,0.2112
102,0.3992
103,0.3826
104,0.5197
105,0.3791
106,0.6812
107,0.6354
108,0.1546
109,0.6549
110,0.4547
111,0.7442
112,0.611
113,0.8184
114,0.4565
115,0.8596
116,0.3205
117,0.5966
118,0.401
119,0.6495
120,0.3005
121,0.2736
122,0.2329
123,0.2126
124,0.6326
125,0.2278
126,0.1871
127,0.3531
128,0.4725
129,0.367
130,0.6831
131,0.5167
132,0.3602
133,0.4924
134,0.7068
135,0.2171
136,0.6748
137,0.8204
138,0.3745
139,0.7277
140,0.6267
141,0.1568
142,0.1663
143,0.3643
144,0.5092
145,0.3999
146,0.3345
147,0.5431
148,0.4644
149,0.9087
150,0.9159
151,0.7683
152,0.5589
153,0.9008
154,0.674
155,0.1718
156,0.2137
157,0.4151
158,0.4451
159,0.4481
160,0.4253
161,0.4486
162,0.8818
163,0.5409
164,0.6573
165,0.9823
166,0.3259
167,0.5822
168,0.6317
169,0.3844
170,0.5856
171,0.9656
172,0.7335
173,0.2367
174,0.248
175,0.6825
176,0.3751
177,0.4669
178,0.2078
179,0.7112
180,0.4417
181,0.3954
182,0.5436
183,0.6786
184,0.6051
185,0.1278
186,0.2992
187,1.0314
188,0.4448
189,0.7648
190,0.5138
191,0.1165
192,0.5202
193,0.7805
194,0.6166
195,0.6996
196,0.48
197,0.3298
198,0.3923
199,0.9355
200,0.6783
201,0.3544
202,0.2783
203,0.4032
204,0.6432
205,0.5245
206,0.371
207,0.1404
208,0.6274
209,0.8012
210,0.3749
211,0.4576
212,1.1414
213,0.5706
214,0.6059
215,0.544
216,0.5424
217,0.1971
218,0.4054
219,0.8355
220,0.4555
221,0.452
222,0.4147
223,0.3074
224,1.0299
225,0.1957
226,0.6205
227,0.2272
228,0.6386
229,0.2003
230,0.7916
231,0.3928
232,0.1596
233,0.2556
234,0.2052
235,0.4292
236,0.7992
237,1.2596
238,0.8442
239,0.267
240,1.1139
241,0.3461
242,0.2694
243,0.6246
244,0.4723
245,0.7522
246,0.5842
247,0.6179
248,0.2949
249,0.1877
250,0.5615
251,0.1562
252,0.2934
253,0.4817
254,0.3494
255,0.2978
256,0.5965
257,0.4544
258,0.2262
259,0.4059
260,0.5268
261,0.2528
262,0.2203
263,0.7516
264,0.2546
265,0.2559
266,0.6386
267,0.9091
268,1.0247
269,0.4351
270,0.707
271,0.4762
272,0.1704
273,0.1594
274,0.8011
275,0.7651
276,0.6957
277,0.4232
278,0.7696
279,0.4762
280,0.6953
281,0.6531
282,0.2064
283,0.7255
284,0.8145
285,0.2843
286,0.7667
287,0.6023
288,0.4718
289,0.2371
290,1.1337
291,0.5469
292,0.9285
293,0.3119
294,0.432
295,0.3
296,0.4519
297,0.3257
298,0.9067
299,0.763
300,0.1563
301,0.1491
302,0.5449
303,0.6514
304,0.2399
305,0.1795
306,0.3625
307,0.4532
308,0.3227
309,0.3301
310,0.1807
311,0.4395
312,0.238
313,1.0996
314,0.2479
315,0.484
316,0.539
317,0.7774
318,0.8468
319,0.2678
320,0.259
321,0.6428
322,0.2026
323,0.6076
324,0.7394
325,0.1856
326,0.4988
327,0.5158
328,0.8132
329,0.3886
330,0.9084
331,0.4268
332,0.6665
333,0.71
334,0.3599
335,0.8352
336,0.1756
337,0.9723
338,0.8796
339,0.6055
340,0.9492
341,0.2698
342,0.6274
343,0.5297
344,0.5841
345,0.6609
346,0.6307
347,0.2794
348,0.8453
349,1.0365
350,0.511
351,0.633
352,0.3366
353,0.1779
354,0.5189
355,0.7208
356,0.5572
357,0.5449
358,0.5089
359,0.7269
360,0.2513
361,0.6185
362,0.2489
363,0.3088
364,0.5483
365,0.6492
366,0.3915
367,0.2867
368,0.6573
369,0.5814
370,0.2556
371,0.5833
372,0.6001
373,0.2904
374,0.1893
375,0.4793
376,0.3271
377,0.2507
378,0.2921
379,0.8477
380,0.2535
381,0.7031
382,0.301
383,0.6752
384,0.3943
385,0.2305
386,1.0726
387,0.595
388,0.8943
389,0.2819
390,0.3596
391,0.2969
392,0.3996
393,0.2419
394,0.7365
395,0.633
396,0.1313
397,0.9174
398,0.3513
399,0.4624
400,0.3648
401,0.3607
402,0.4927
403,0.822
404,0.8535
405,0.7979
406,0.2044
407,0.75
408,0.3739
409,0.6319
410,0.8754
411,0.211
412,0.4085
413,0.7015
414,0.4756
415,0.2703
416,0.7452
417,0.351
418,0.6258
419,0.1115
420,0.2207
421,0.7567
422,0.1338
423,0.6986
424,0.2024
425,0.2012
426,0.1989
427,0.5849
428,0.5041
429,0.671
430,0.6953
431,0.5113
432,0.749
433,0.4163
434,0.1161
435,0.4412
436,0.4229
437,0.9156
438,0.4395
439,0.5135
440,0.7357
441,0.5397
442,0.2841
443,0.4129
444,0.5726
445,0.4087
446,0.2608
447,0.8648
448,0.492
449,0.3519
450,0.4916
451,0.6337
452,0.4239
453,0.2304
454,0.5219
455,0.5766
456,0.3107
457,0.3085
458,0.4529
459,0.8724
460,0.4371
461,0.7214
462,0.709
463,0.4243
464,0.6087
465,0.6648
466,0.4627
467,0.3747
468,0.4436
469,0.448
470,0.4114
471,0.3667
472,0.7287
473,0.6779
474,0.6047
475,0.5821
476,0.4637
477,0.6269
478,0.8126
479,0.9272
480,0.2983
481,0.7724
482,0.3357
483,0.2809
484,0.5016
485,0.6201
486,0.4186
487,0.2059
488,0.8716
489,0.2328
490,0.9301
491,0.2813
492,0.3896
493,0.6642
494,0.5748
495,0.3677
496,0.627
497,0.8027
498,0.4033
499,0.3914
500,0.2285
501,0.7469
502,0.8033
503,0.187
504,0.1839
505,0.32
506,0.1674
507,0.3315
508,0.383
509,0.3625
510,0.6869
511,0.497
512,0.1551
513,0.5276
514,0.3797
515,0.4576
516,0.2675
517,0.1527
518,0.5777
519,1.1042
520,0.6455
521,0.8518
522,0.6239
523,0.2575
524,0.5818
525,0.5052
526,0.2214
527,0.3396
528,0.8843
529,0.5409
530,0.3666
531,0.2991
532,0.2361
533,0.9327
534,0.5306
535,1.0558
536,0.2266
537,0.3542
538,0.7706
539,0.5001
540,0.3029
541,0.1248
542,0.3923
543,0.5465
544,0.7904
545,1.0092
546,0.4719
547,0.3454
548,0.5537
549,0.8978
550,0.8422
551,0.2428
552,0.4369
553,0.4781
554,0.3416
555,0.9932
556,0.5842
557,0.648
558,0.3211
559,1.1455
560,0.8607
561,0.9639
562,0.3382
563,0.2406
564,0.233
565,0.5033
566,0.3521
567,0.88
568,0.2191
569,0.7031
570,0.3368
571,0.7072
572,0.8007
573,0.7404
574,0.3935
575,0.1642
576,0.356
577,0.3315
578,0.3136
579,0.8327
580,0.3414
581,0.6716
582,0.7077
583,0.2298
584,0.1622
585,0.4856
586,0.7354
587,0.8031
588,0.5274
589,0.7275
590,0.2507
591,0.5325
592,0.3246
593,0.4553
594,0.563
595,0.497
596,0.1569
597,0.5803
598,0.1261
599,0.7219
600,0.7508
601,0.5547
602,0.6376
603,0.5445
604,0.4305
605,0.2868
606,0.435
607,0.4791
608,0.7768
609,0.4998
610,0.5093
611,0.4617
612,0.2812
613,0.9406
614,0.2595
615,0.2652
616,0.402
617,0.4053
618,0.8187
619,0.5275
620,0.6754
621,1.0299
622,0.6487
623,0.3159
624,0.5944
625,0.513
626,0.7094
627,1.0738
628,0.2827
629,0.6971
630,0.3154
631,0.7728
632,0.686
633,0.6615
634,0.3112
635,0.4675
636,0.2386
637,0.6294
638,0.9336
639,0.2079
640,0.7272
641,0.5839
642,0.2941
643,0.1286
644,0.4375
645,0.409
646,0.9049
647,0.3519
648,0.4378
649,0.3787
650,0.6644
651,0.6744
652,0.9144
653,0.3438
654,0.1174
655,0.3322
656,0.6716
657,0.3543
658,1.0205
659,0.1762
660,0.2159
661,0.5772
662,0.2426
663,0.3031
664,0.2974
665,0.8012
666,0.4137
667,0.871
668,0.6031
669,0.4354
670,0.4269
671,0.2384
672,0.3191
673,0.2825
674,0.4226
675,0.4726
676,0.2678
677,0.2213
678,0.4514
679,0.5416
680,0.2811
681,0.4437
682,0.6591
683,0.4066
684,0.5037
685,0.5898
686,0.2502
687,0.3606
688,0.2038
689,0.3756
690,0.5714
691,0.4582
692,0.6904
693,0.6784
694,0.1744
695,0.1544
696,0.4571
697,0.2778
698,0.2973
699,0.8701
700,0.7291
701,0.4344
702,0.4138
703,0.4655
704,0.7397
705,0.3919
706,0.4635
707,0.8384
708,0.4849
709,0.503
710,0.3416
711,0.9751
712,0.2282
713,1.0024
714,0.6907
715,0.2706
716,0.9595
717,0.2144
718,0.2765
719,0.1811
720,0.2834
721,0.2574
722,0.5529
723,0.2561
724,0.49
725,0.3432
726,0.4696
727,0.1999
728,0.5161
729,0.3085
730,0.6206
731,0.2383
732,0.1622
733,0.4369
734,1.0158
735,0.6158
736,0.351
737,0.8627
738,0.3884
739,0.5047
740,0.3126
741,0.3531
742,0.5676
743,0.942
744,0.3983
745,0.3662
746,0.3233
747,0.6495
748,0.697
749,0.1886
750,0.6923
751,0.199
752,0.2744
753,0.4661
754,0.3901
755,1.0391
756,0.2589
757,0.8332
758,0.7126
759,0.6097
760,0.3111
761,0.2804
762,0.8254
763,0.6933
764,0.8104
765,0.8007
766,0.7968
767,0.2657
768,0.4002
769,0.9382
770,0.33
771,0.3795
772,0.2402
773,0.4664
774,0.8364
775,0.5297
776,0.4212
777,1.1532
778,0.3158
779,0.2067
780,0.2129
781,0.2344
782,0.2057
783,0.2322
784,1.176
785,0.6572
786,0.1776
787,0.1677
788,0.7429
789,0.3775
790,0.5523
791,0.4924
792,0.3613
793,0.1793
794,0.4882
795,0.9531
796,0.254
797,0.4991
798,0.6101
799,0.3476
800,0.2451
801,0.6627
802,0.8441
803,0.7184
804,1.007
805,0.4693
806,0.8035
807,0.5387
808,0.605
809,0.6115
810,0.6984
811,0.395
812,0.2296
813,0.492
814,0.9097
815,0.6552
816,0.2408
817,0.7786
818,0.1663
819,0.7082
820,0.3319
821,0.3668
822,0.4644
823,0.7027
824,0.3317
825,0.4795
826,0.4511
827,0.3952
828,0.7362
829,0.6691
830,1.0325
831,0.4526
832,0.7383
833,0.9512
834,0.3543
835,0.6161
836,0.9951
837,0.1573
838,0.763
839,0.6346
840,0.1563
841,0.4836
842,0.4782
843,0.5664
844,0.405
845,0.1488
846,0.2739
847,0.3827
848,0.1703
849,0.4353
850,0.5402
851,0.6628
852,0.6326
853,0.5373
854,0.1152
855,0.7614
856,0.8187
857,0.411
858,0.24
859,0.5379
860,0.6463
861,0.9776
862,0.1717
863,0.3039
864,0.2431
865,0.677
866,0.7628
867,0.5891
868,0.612
869,0.593
870,0.4766
871,0.4095
872,0.44
873,0.475
874,0.3139
875,0.304
876,0.3689
877,0.1817
878,0.6592
879,0.2106
880,0.2286
