,0
0,0.1564
1,0.137
2,0.4136
3,0.1851
4,0.7288
5,0.5859
6,0.5664
7,0.4476
8,0.4408
9,0.1335
10,0.5703
11,0.1875
12,0.3322
13,0.3268
14,0.3119
15,0.2926
16,0.2667
17,0.6366
18,0.5183
19,0.462
20,0.2624
21,0.2574
22,0.4083
23,0.4012
24,0.3801
25,0.7775
26,0.2938
27,0.596
28,0.5903
29,0.1777
30,1.1785
31,0.3114
32,0.3051
33,0.6633
34,0.3854
35,0.4028
36,0.6815
37,0.3249
38,0.5572
39,0.5122
40,0.3822
41,0.5082
42,0.9414
43,0.3859
44,0.1946
45,0.1555
46,0.6982
47,0.3919
48,0.3776
49,0.9323
50,0.147
51,0.4216
52,0.6917
53,0.5266
54,0.4717
55,1.0204
56,0.6137
57,0.4659
58,0.548
59,0.7022
60,0.1246
61,0.5945
62,0.3156
63,0.1675
64,0.6224
65,0.3554
66,0.1531
67,0.4883
68,0.5679
69,0.6703
70,0.3218
71,0.6706
72,0.4241
73,0.2055
74,0.3743
75,0.3191
76,0.6777
77,0.1427
78,0.3861
79,0.2777
80,0.8543
81,0.5619
82,0.4432
83,0.5051
84,0.6064
85,0.6488
86,0.2666
87,0.1746
88,0.3703
89,0.4611
90,0.236
91,0.2076
92,0.3339
93,0.5506
94,0.1738
95,0.1052
96,0.7424
97,0.2298
98,0.3253
99,0.3106
100,0.2569
101,0.218
102,0.3523
103,0.3531
104,0.3065
105,0.5458
106,0.9351
107,0.4426
108,0.147
109,0.5615
110,0.3352
111,0.8357
112,0.6121
113,0.8067
114,0.4112
115,1.0495
116,0.419
117,0.4031
118,0.5819
119,0.7903
120,0.3523
121,0.2711
122,0.2747
123,0.1902
124,0.7315
125,0.1791
126,0.125
127,0.3389
128,0.4186
129,0.3299
130,0.6894
131,0.432
132,0.39
133,0.4458
134,0.5026
135,0.209
136,0.4937
137,0.7056
138,0.4853
139,0.5882
140,0.7762
141,0.2235
142,0.1945
143,0.2013
144,0.611
145,0.3971
146,0.3512
147,0.3849
148,0.744
149,0.7236
150,1.2385
151,0.6641
152,0.4231
153,0.5287
154,0.9165
155,0.1146
156,0.1795
157,0.42
158,0.8394
159,0.3866
160,0.5759
161,0.2999
162,1.1511
163,0.4842
164,0.6412
165,0.8321
166,0.2364
167,0.5375
168,0.8185
169,0.5415
170,0.9
171,1.3769
172,0.4897
173,0.1917
174,0.2669
175,0.7403
176,0.4706
177,0.5868
178,0.176
179,0.6254
180,0.4692
181,0.3604
182,0.2319
183,0.9854
184,0.6698
185,0.1781
186,0.2654
187,0.9954
188,0.5739
189,1.33
190,0.3747
191,0.1153
192,0.534
193,0.6261
194,0.7872
195,0.8095
196,0.3507
197,0.3334
198,0.4374
199,0.8707
200,0.4702
201,0.3293
202,0.522
203,0.286
204,0.627
205,0.6079
