,0
0,0.2704
1,0.1658
2,0.3899
3,0.3367
4,0.6904
5,0.8433
6,0.5275
7,0.5046
8,0.6603
9,0.211
10,0.4692
11,0.1808
12,0.5937
13,0.4045
14,0.4245
15,0.2905
16,0.4027
17,0.5492
18,0.7995
19,0.7116
20,0.3009
21,0.5884
22,0.263
23,0.524
24,0.4321
25,0.7483
26,0.3257
27,0.6022
28,0.3137
29,0.1903
30,0.7287
31,0.3953
32,0.5845
33,0.5329
34,0.3689
35,0.3701
36,0.6946
37,0.4111
38,0.6815
39,0.7543
40,0.7323
41,0.3946
42,0.7617
43,0.2384
44,0.1638
45,0.2271
46,0.631
47,0.508
48,0.6568
49,0.6762
50,0.1495
51,0.2897
52,0.7844
53,0.6065
54,0.3881
55,0.8842
56,0.9221
57,0.6352
58,0.6494
59,0.6305
60,0.1353
61,0.3664
62,0.2081
63,0.2023
64,0.833
65,0.4289
66,0.1349
67,0.4492
68,0.9655
69,0.5255
70,0.4902
71,0.3922
72,0.4963
73,0.1939
74,0.2523
75,0.235
76,0.6139
77,0.2445
78,0.387
79,0.2176
80,0.5718
81,0.7501
82,0.6023
83,0.8153
84,0.5099
85,0.8569
86,0.2292
87,0.2477
88,0.3913
89,0.4144
90,0.1955
91,0.2035
92,0.2735
93,0.5031
94,0.1314
95,0.1122
96,0.6356
97,0.2826
98,0.4497
99,0.5293
100,0.2548
101,0.2404
102,0.3497
103,0.3849
104,0.5054
105,0.2933
106,0.6721
107,0.5608
108,0.1616
109,0.7217
110,0.4862
111,0.7762
112,0.5841
113,0.8513
114,0.3998
115,0.892
116,0.3345
117,0.6968
118,0.3943
119,0.6683
120,0.3422
121,0.2943
122,0.1993
123,0.2026
124,0.7017
125,0.2882
126,0.2056
127,0.3494
128,0.4746
129,0.4399
130,0.6082
131,0.488
132,0.3204
133,0.4886
134,0.7802
135,0.2023
136,0.6065
137,0.7404
138,0.3339
139,0.7499
140,0.5999
141,0.1597
142,0.1837
143,0.3686
144,0.4737
145,0.4191
146,0.3399
147,0.6023
148,0.4363
149,0.9865
150,0.8188
151,0.8302
152,0.5832
153,0.9016
154,0.7077
155,0.2004
156,0.1927
157,0.4271
158,0.4946
159,0.4255
160,0.4197
161,0.4181
162,1.0091
163,0.471
164,0.6643
165,0.7599
166,0.333
167,0.568
168,0.6906
169,0.3257
170,0.5131
171,0.8506
172,0.6504
173,0.2204
174,0.2582
175,0.7888
176,0.4108
177,0.5159
178,0.2015
179,0.7706
180,0.3963
181,0.484
182,0.6229
183,0.6101
184,0.6438
185,0.1171
186,0.2624
187,1.0059
188,0.4792
189,0.6636
190,0.4631
191,0.1235
192,0.4535
193,0.7429
194,0.6754
195,0.6111
196,0.4833
197,0.356
198,0.3542
199,0.8402
200,0.7781
201,0.358
202,0.2577
203,0.4977
204,0.5906
205,0.4832
206,0.3904
207,0.1307
208,0.5441
209,0.7247
210,0.3638
211,0.4639
212,1.1654
213,0.5927
214,0.6778
215,0.5947
216,0.4852
217,0.2068
218,0.3572
219,0.8873
220,0.3956
221,0.4631
222,0.4518
223,0.3179
224,1.1022
225,0.1643
226,0.6292
227,0.1944
228,0.6527
229,0.2509
230,0.7377
231,0.3246
232,0.1766
233,0.2515
234,0.1946
235,0.4326
236,0.7561
237,1.1762
238,0.9337
239,0.2885
240,1.2075
241,0.3022
242,0.2509
243,0.7572
244,0.4607
245,0.7353
246,0.6325
247,0.523
248,0.2927
249,0.246
250,0.5095
251,0.1749
252,0.3274
253,0.4576
254,0.3494
255,0.271
256,0.5122
257,0.5042
258,0.2439
259,0.3509
260,0.4933
261,0.2633
262,0.2189
263,0.6614
264,0.26
265,0.2142
266,0.5756
267,0.886
268,1.1604
269,0.477
270,0.6014
271,0.4751
272,0.1648
273,0.1387
274,0.7492
275,0.7943
276,0.5923
277,0.4277
278,0.7174
279,0.6121
280,0.7968
281,0.555
282,0.2082
283,0.7476
284,0.8937
285,0.2991
286,0.8698
287,0.5151
288,0.4018
289,0.2639
290,1.231
291,0.519
292,0.9739
293,0.3137
294,0.4596
295,0.2265
296,0.4174
297,0.3699
298,1.0181
299,0.8698
300,0.1487
301,0.14
302,0.6115
303,0.5919
304,0.2095
305,0.1638
306,0.4097
307,0.3675
308,0.3201
309,0.3718
310,0.1701
311,0.4389
312,0.2086
313,0.9538
314,0.2373
315,0.533
316,0.4716
317,0.8293
318,0.96
319,0.212
320,0.2788
321,0.7868
322,0.2222
323,0.6107
324,0.8117
325,0.1952
326,0.4986
327,0.5
328,0.6955
329,0.4729
330,1.0075
331,0.5673
332,0.6519
333,0.6424
334,0.3944
335,0.6462
336,0.161
337,0.7551
338,0.9231
339,0.6119
340,1.0361
341,0.2224
342,0.568
343,0.4332
344,0.6571
345,0.5402
346,0.6906
347,0.2778
348,0.7185
349,0.9524
350,0.499
351,0.6565
352,0.3343
353,0.1694
354,0.5095
355,0.5928
356,0.5773
357,0.5089
358,0.5632
359,0.7965
360,0.2531
361,0.6494
362,0.2294
363,0.3086
364,0.5189
365,0.6494
366,0.3567
367,0.3847
368,0.6709
369,0.4905
370,0.2804
371,0.5936
372,0.5146
373,0.2999
374,0.1985
375,0.439
376,0.2802
377,0.2114
378,0.3182
379,1.0145
380,0.2899
381,0.7705
382,0.263
383,0.5645
384,0.349
385,0.2198
386,1.2286
387,0.6685
388,0.8601
389,0.2881
390,0.3754
391,0.2828
392,0.4542
393,0.2956
394,0.846
395,0.5197
396,0.134
397,0.8326
398,0.3213
399,0.4532
400,0.3328
401,0.3559
402,0.436
403,0.8896
404,0.8134
405,0.8248
406,0.2093
407,0.7712
408,0.3846
409,0.7948
410,0.9945
411,0.2428
412,0.3826
413,0.696
414,0.4648
415,0.3445
416,0.6685
417,0.331
418,0.6584
419,0.0912
420,0.1884
421,0.893
422,0.1225
423,0.6668
424,0.1796
425,0.2085
426,0.1886
427,0.4752
428,0.4951
429,0.6208
430,0.6875
431,0.672
432,0.6787
433,0.4195
434,0.1094
435,0.4726
436,0.3975
437,0.9493
438,0.4887
439,0.5047
440,0.6296
441,0.4623
442,0.2773
443,0.3736
444,0.5688
445,0.4279
446,0.2333
447,0.8752
448,0.489
449,0.2939
450,0.5213
451,0.5354
452,0.3673
453,0.1746
454,0.5817
455,0.5366
456,0.3102
457,0.3432
458,0.3852
459,0.8712
460,0.483
461,0.7844
462,0.8009
463,0.4218
464,0.5781
465,0.5879
466,0.4739
467,0.4257
468,0.462
469,0.4175
470,0.367
471,0.464
472,0.7054
473,0.5726
474,0.6385
475,0.5564
476,0.4728
477,0.6576
478,0.8345
479,0.8561
480,0.2988
481,0.9185
482,0.3672
483,0.232
484,0.4747
485,0.6823
486,0.4347
487,0.2551
488,0.9039
489,0.2066
490,0.9856
491,0.2527
492,0.3422
493,0.5879
494,0.6107
495,0.3557
496,0.5782
497,0.8541
498,0.4558
499,0.4015
500,0.2364
501,0.9195
502,0.73
503,0.1595
504,0.1893
505,0.2979
506,0.1591
507,0.2994
508,0.4055
509,0.2931
510,0.7651
511,0.4216
512,0.1457
513,0.5492
514,0.342
515,0.3881
516,0.2358
517,0.166
518,0.6456
519,1.1596
520,0.6005
521,0.9076
522,0.6717
523,0.2501
524,0.5033
525,0.4823
526,0.214
527,0.2894
528,1.0168
529,0.5072
530,0.314
531,0.2666
532,0.2566
533,0.7634
534,0.4618
535,1.1106
536,0.2156
537,0.3866
538,0.7964
539,0.5948
540,0.2892
541,0.1297
542,0.3369
543,0.5778
544,0.8786
545,1.2016
546,0.4954
547,0.4126
548,0.5611
549,0.8305
550,0.882
551,0.2312
552,0.4649
553,0.5157
554,0.3565
555,1.0304
556,0.5732
557,0.6751
558,0.3174
559,1.1691
560,0.7369
561,1.0087
562,0.3147
563,0.3025
564,0.2594
565,0.3815
566,0.3111
567,0.6837
568,0.1963
569,0.6818
570,0.3013
571,0.6407
572,0.7541
573,0.759
574,0.3976
575,0.1546
576,0.3469
577,0.3001
578,0.304
579,0.878
580,0.378
581,0.876
582,0.7909
583,0.2255
584,0.1812
585,0.4555
586,0.6937
587,0.8718
588,0.5641
589,0.9396
590,0.2766
591,0.5828
592,0.3046
593,0.4834
594,0.5311
595,0.5521
596,0.1477
597,0.566
598,0.1223
599,0.8449
600,0.6573
601,0.5571
602,0.6355
603,0.5722
604,0.4636
605,0.2665
606,0.4821
607,0.4737
608,0.7669
609,0.5844
610,0.4474
611,0.5298
612,0.2457
613,1.0991
614,0.2628
615,0.3041
616,0.415
617,0.4857
618,0.7148
619,0.4446
620,0.5773
621,0.984
622,0.6071
623,0.312
624,0.5095
625,0.4332
626,0.669
627,1.1582
628,0.2817
629,0.5984
630,0.3509
631,0.7089
632,0.5903
633,0.5669
634,0.3161
635,0.4328
636,0.2122
637,0.6935
638,1.0036
639,0.1673
640,0.6522
641,0.5902
642,0.3195
643,0.1445
644,0.3743
645,0.4101
646,0.9192
647,0.3877
648,0.4764
649,0.3515
650,0.662
651,0.6099
652,0.9795
653,0.4545
654,0.1139
655,0.3219
656,0.6215
657,0.2862
658,0.975
659,0.1929
660,0.229
661,0.4276
662,0.2227
663,0.3036
664,0.282
665,0.6791
666,0.433
667,0.7616
668,0.601
669,0.3959
670,0.3694
671,0.2535
672,0.3417
673,0.3336
674,0.4318
675,0.4217
676,0.2306
677,0.2437
678,0.4589
679,0.552
680,0.3096
681,0.4238
682,0.7549
683,0.391
684,0.4846
685,0.6556
686,0.2356
687,0.3573
688,0.175
689,0.3903
690,0.5907
691,0.5595
692,0.7064
693,0.5594
694,0.1678
695,0.169
696,0.505
697,0.3497
698,0.2931
699,0.9546
700,0.7217
701,0.4835
702,0.3913
703,0.3854
704,0.7567
705,0.4058
706,0.449
707,0.9119
708,0.4634
709,0.4501
710,0.3086
711,0.9544
712,0.2061
713,0.826
714,0.7755
715,0.2504
716,0.8599
717,0.1735
718,0.3085
719,0.1941
720,0.3113
721,0.2539
722,0.4946
723,0.2588
724,0.4315
725,0.3887
726,0.4327
727,0.1976
728,0.5327
729,0.352
730,0.6669
731,0.2439
732,0.1658
733,0.4216
734,0.8835
735,0.6788
736,0.3258
737,1.0031
738,0.402
739,0.5381
740,0.2712
741,0.3096
742,0.5771
743,1.0652
744,0.382
745,0.329
746,0.2751
747,0.5696
748,0.6655
749,0.2099
750,0.594
751,0.1791
752,0.2539
753,0.5484
754,0.368
755,1.1337
756,0.2517
757,0.7935
758,0.7844
759,0.6289
760,0.3519
761,0.2461
762,0.9042
763,0.8802
764,0.8196
765,0.7738
766,0.9057
767,0.2927
768,0.4365
769,0.9624
770,0.3418
771,0.413
772,0.2571
773,0.3772
774,0.8024
775,0.5169
776,0.445
777,0.9085
778,0.2804
779,0.1639
780,0.1866
781,0.1952
782,0.2029
783,0.2763
784,1.2829
785,0.6776
786,0.1751
787,0.1373
788,0.654
789,0.3785
790,0.5888
791,0.4227
792,0.406
793,0.1872
794,0.463
795,0.8132
796,0.2882
797,0.5666
798,0.6384
799,0.3415
800,0.2456
