,0
0,0.1127
1,0.0915
2,0.3877
3,0.2322
4,0.7597
5,0.6999
6,0.6653
7,0.3685
8,0.4363
9,0.1368
10,0.4639
11,0.1693
12,0.3707
13,0.3748
14,0.2482
15,0.3267
16,0.2455
17,0.6995
18,0.4269
19,0.428
20,0.182
21,0.2997
22,0.4581
23,0.3976
24,0.445
25,0.7559
26,0.38
27,0.5771
28,0.4746
29,0.1841
30,1.1563
31,0.3329
32,0.3744
33,0.7933
34,0.5147
35,0.3465
36,0.7378
37,0.3532
38,0.5404
39,0.616
40,0.5145
41,0.5184
42,0.9165
43,0.4105
44,0.2102
45,0.1648
46,0.6908
47,0.4578
48,0.2332
49,0.7733
50,0.1239
51,0.3437
52,0.8392
53,0.4825
54,0.3395
55,1.0719
56,0.7878
57,0.4473
58,0.7717
59,1.0294
60,0.0997
61,0.5791
62,0.1676
63,0.2063
64,0.6739
65,0.4032
66,0.1706
67,0.6037
68,0.4032
69,0.8703
70,0.3606
71,0.6749
72,0.3407
73,0.2284
74,0.3416
75,0.3401
76,0.755
77,0.1762
78,0.3673
79,0.2985
80,0.9253
81,0.6085
82,0.3567
83,0.5101
84,0.5088
85,0.4521
86,0.2977
87,0.1978
88,0.3184
89,0.3631
90,0.2015
91,0.2158
92,0.2849
93,0.4894
94,0.1292
95,0.1272
96,0.6995
97,0.1949
98,0.2451
99,0.3078
100,0.2325
101,0.2085
102,0.2228
103,0.3258
104,0.3107
105,0.3762
106,0.9338
107,0.3566
108,0.107
109,0.5302
110,0.2242
111,0.601
112,0.7206
113,0.7033
114,0.5175
115,1.1688
116,0.5523
117,0.3249
118,0.4903
119,0.6402
120,0.2493
121,0.4356
122,0.2933
123,0.1735
124,0.8338
125,0.122
126,0.1929
127,0.3897
128,0.2929
129,0.4073
130,0.7442
131,0.4405
132,0.557
133,0.6085
134,0.4555
135,0.1499
136,0.6781
137,0.6412
138,0.4252
139,0.5096
140,0.6806
141,0.2241
142,0.1967
143,0.2272
144,0.6457
145,0.3982
146,0.4892
147,0.4506
148,0.6289
149,0.8695
150,1.2068
151,0.6718
152,0.3765
153,0.5846
154,0.7469
155,0.0937
156,0.1668
157,0.4312
158,0.8277
159,0.4416
160,0.5707
161,0.3162
162,1.3375
163,0.3879
164,0.558
165,0.8683
166,0.2905
167,0.5679
168,1.2355
169,0.552
170,0.5977
171,1.5341
172,0.5983
173,0.2409
174,0.3481
175,0.6133
176,0.4379
177,0.6344
178,0.2321
179,0.5965
180,0.5254
181,0.274
182,0.1755
183,0.9445
184,0.89
185,0.2038
186,0.2405
187,0.9357
188,0.3585
189,1.2559
190,0.3411
191,0.1236
192,0.6234
193,0.7346
194,0.6837
195,0.7835
196,0.3502
197,0.3636
198,0.5742
199,0.6287
200,0.3802
201,0.3714
202,0.736
203,0.2195
204,0.5711
205,0.5795
206,0.1675
207,0.0946
208,0.39
209,0.6133
210,0.4317
211,0.4183
212,1.8733
213,0.5125
214,0.5882
215,0.4083
216,0.3928
217,0.1761
218,0.7193
219,0.552
220,0.447
221,0.4744
222,0.2182
223,0.4325
224,0.809
225,0.3213
226,0.5087
227,0.1949
228,0.1929
229,0.0946
230,1.0379
231,0.2417
232,0.1555
233,0.3309
234,0.1901
235,0.7045
236,0.7386
237,1.0829
238,0.7451
239,0.2613
240,2.1303
241,0.2851
242,0.4387
243,0.8194
244,0.2823
245,0.9989
246,0.5023
247,0.6572
248,0.2162
249,0.2159
250,0.5154
251,0.1728
252,0.2691
253,0.4382
254,0.2877
255,0.221
256,0.4607
257,0.4288
258,0.4331
259,0.4235
260,0.4271
261,0.3203
262,0.2293
263,0.6832
264,0.1224
265,0.2322
266,0.4333
267,0.8846
268,1.1821
269,0.3123
270,0.3248
271,0.4531
272,0.2119
273,0.0851
274,0.5104
275,0.3699
276,0.4442
277,0.4742
278,0.7489
279,0.3173
280,0.4075
281,0.5228
282,0.2302
283,0.9979
284,0.8095
285,0.4281
286,0.5987
287,0.8276
288,0.4522
289,0.1901
290,1.1156
291,0.6769
292,0.3577
293,0.3909
294,0.48
295,0.2116
296,0.3418
297,0.4349
298,1.0875
299,1.1098
300,0.1459
301,0.1101
302,0.5413
303,0.5617
304,0.1459
305,0.2281
