,0
0,0.2278
1,0.1654
2,0.4139
3,0.3372
4,0.6455
5,0.6455
6,0.5571
7,0.5353
8,0.6486
9,0.1679
10,0.5332
11,0.1732
12,0.5086
13,0.3871
14,0.3851
15,0.2604
16,0.2958
17,0.5379
18,0.7398
19,0.5823
20,0.3732
21,0.5017
22,0.2639
23,0.5312
24,0.507
25,0.7205
26,0.318
27,0.6128
28,0.4016
29,0.216
30,0.7473
31,0.3067
32,0.5512
33,0.6948
34,0.4294
35,0.3977
36,0.6219
37,0.393
38,0.664
39,0.6084
40,0.7047
41,0.4382
42,0.9842
43,0.2345
44,0.155
45,0.233
46,0.7613
47,0.4708
48,0.5933
49,0.6305
50,0.1907
51,0.2375
52,0.6985
53,0.4806
54,0.3848
55,0.7345
56,0.9938
57,0.6415
58,0.6492
59,0.5455
60,0.1933
61,0.3676
62,0.2834
63,0.217
64,0.857
65,0.4692
66,0.1674
67,0.5514
68,0.7551
69,0.4942
70,0.4896
71,0.5254
72,0.4061
73,0.2001
74,0.1963
75,0.2206
76,0.6194
77,0.2039
78,0.3497
79,0.2896
80,0.6755
81,0.7205
82,0.5612
83,0.9388
84,0.4449
85,0.9813
86,0.2825
87,0.2862
88,0.3833
89,0.4507
90,0.2424
91,0.2524
92,0.2519
93,0.4954
94,0.167
95,0.1297
96,0.7216
97,0.2632
98,0.4156
99,0.5544
100,0.2515
101,0.2112
102,0.3312
103,0.3826
104,0.6582
105,0.3791
106,0.823
107,0.6354
108,0.1673
109,0.6549
110,0.4084
111,0.7442
112,0.69
113,0.8184
114,0.447
115,0.8596
116,0.3167
117,0.5966
118,0.5052
119,0.6495
120,0.3203
121,0.2736
122,0.2418
123,0.2126
124,0.5561
125,0.2278
126,0.1841
127,0.3531
128,0.418
129,0.367
130,0.6538
131,0.5167
132,0.2879
133,0.4924
134,0.5924
135,0.2171
136,0.8346
137,0.8204
138,0.3453
139,0.7277
140,0.6468
141,0.1568
142,0.1924
143,0.3643
144,0.3957
145,0.3999
146,0.3286
147,0.5431
148,0.4565
149,0.9087
150,0.8549
151,0.7683
152,0.4683
153,0.9008
154,0.7763
155,0.1718
156,0.2026
157,0.4151
158,0.5115
159,0.4481
160,0.4882
161,0.4486
162,0.9564
163,0.5409
164,0.6695
165,0.9823
166,0.3677
167,0.5822
168,0.516
169,0.3844
170,0.6131
171,0.9656
172,0.8549
173,0.2367
174,0.2294
175,0.6825
176,0.4867
177,0.4669
178,0.2427
179,0.7112
180,0.3672
181,0.3954
182,0.5355
183,0.6786
184,0.7277
185,0.1278
186,0.2721
187,1.0314
188,0.5429
189,0.7648
190,0.6086
191,0.1165
192,0.4309
193,0.7805
194,0.4545
195,0.6996
196,0.3741
197,0.3298
198,0.4439
199,0.9355
200,0.7118
201,0.3544
202,0.2712
203,0.4032
204,0.6655
205,0.5245
206,0.3478
207,0.1404
208,0.5135
209,0.8012
210,0.3343
211,0.4576
