,0
0,0.1564
1,0.126
2,0.4136
3,0.2434
4,0.7288
5,0.7206
6,0.5664
7,0.3579
8,0.4408
9,0.1327
10,0.5703
11,0.1841
12,0.3322
13,0.4194
14,0.3119
15,0.2571
16,0.2667
17,0.6227
18,0.5183
19,0.4667
20,0.2624
21,0.3098
22,0.4083
23,0.4107
24,0.3801
25,0.8609
26,0.2938
27,0.5883
28,0.5903
29,0.2099
30,1.1785
31,0.3651
32,0.3051
33,0.7787
34,0.3854
35,0.4358
36,0.6815
37,0.3603
38,0.5572
39,0.5625
40,0.3822
41,0.5393
42,0.9414
43,0.353
44,0.1946
45,0.1809
46,0.6982
47,0.397
48,0.3776
49,0.7128
50,0.147
51,0.4172
52,0.6917
53,0.451
54,0.4717
55,0.9387
56,0.6137
57,0.4032
58,0.548
59,0.7654
60,0.1246
61,0.5326
62,0.3156
63,0.2035
64,0.6224
65,0.3198
66,0.1531
67,0.4763
68,0.5679
69,0.8484
70,0.3218
71,0.6704
72,0.4241
73,0.1814
74,0.3743
75,0.2925
76,0.6777
77,0.1617
78,0.3861
79,0.2534
80,0.8543
81,0.7084
82,0.4432
83,0.5199
84,0.6064
85,0.5039
86,0.2666
87,0.1668
88,0.3703
89,0.5396
90,0.236
91,0.2338
92,0.3339
93,0.605
94,0.1738
95,0.0964
96,0.7424
97,0.213
98,0.3253
99,0.3229
100,0.2569
101,0.2058
102,0.3523
103,0.3337
104,0.3065
105,0.5174
106,0.9351
107,0.3591
108,0.147
109,0.5046
110,0.3352
111,0.6524
112,0.6121
113,0.8497
114,0.4112
115,1.0474
116,0.419
117,0.4251
118,0.5819
119,0.654
120,0.3523
121,0.2842
122,0.2747
123,0.1844
124,0.7315
125,0.1611
126,0.125
127,0.3602
128,0.4186
129,0.3034
130,0.6894
131,0.394
132,0.39
133,0.5606
134,0.5026
135,0.2074
136,0.4937
137,0.5988
138,0.4853
139,0.6466
140,0.7762
141,0.1923
142,0.1945
143,0.2381
144,0.611
145,0.4041
146,0.3512
147,0.3584
148,0.744
149,0.7879
150,1.2385
151,0.6031
152,0.4231
153,0.5152
154,0.9165
155,0.12
156,0.1795
157,0.4141
158,0.8394
159,0.4346
160,0.5759
161,0.3622
162,1.1511
163,0.5628
164,0.6412
165,0.7675
166,0.2364
167,0.5688
168,0.8185
169,0.4808
170,0.9
171,1.3724
172,0.4897
173,0.1931
174,0.2669
175,0.7236
176,0.4706
177,0.5799
178,0.176
179,0.6146
180,0.4692
181,0.3081
182,0.2319
183,0.9443
184,0.6698
185,0.2091
186,0.2654
187,1.0046
188,0.5739
189,1.2157
190,0.3747
191,0.1197
192,0.534
193,0.7108
194,0.7872
195,0.7895
196,0.3507
197,0.3492
198,0.4374
199,0.6801
200,0.4702
201,0.2884
202,0.522
203,0.229
204,0.627
205,0.7246
206,0.216
207,0.0965
208,0.4617
209,0.5843
210,0.4484
211,0.384
212,1.6301
213,0.6719
214,0.7709
215,0.4601
216,0.4399
217,0.158
218,0.6293
219,0.5244
220,0.5484
221,0.5147
222,0.3473
223,0.3862
224,0.6393
225,0.2894
226,0.5833
227,0.2567
228,0.3819
229,0.1193
230,0.7146
231,0.2549
232,0.1459
233,0.3202
234,0.187
235,0.6141
236,0.8679
237,1.0612
238,0.8767
239,0.2712
240,1.5984
241,0.2754
242,0.3224
243,0.8181
244,0.3873
245,0.7994
246,0.5405
247,0.5173
248,0.2159
249,0.1812
250,0.5296
251,0.1664
252,0.1511
253,0.4885
254,0.3988
255,0.1795
256,0.4905
257,0.5048
258,0.4159
259,0.4606
260,0.3629
261,0.3743
262,0.2228
263,0.8416
264,0.1253
265,0.2477
266,0.7297
267,0.9689
268,0.9976
269,0.398
270,0.3315
271,0.4184
272,0.2022
273,0.0947
274,0.7687
275,0.3578
276,0.6094
277,0.424
278,0.5491
279,0.3423
280,0.579
281,0.6596
282,0.2061
283,0.9758
284,0.8991
285,0.3707
286,0.7345
287,0.9585
288,0.5671
289,0.1534
290,1.1299
291,0.6121
292,0.5455
293,0.427
294,0.4205
295,0.1911
296,0.313
297,0.2696
298,0.9426
299,1.0464
300,0.1411
301,0.1171
302,0.4702
303,0.6447
304,0.1899
305,0.2011
306,0.353
307,0.4762
308,0.3017
309,0.257
310,0.1751
311,0.2528
312,0.2017
313,0.9787
314,0.226
315,0.4607
316,0.4544
317,0.7025
318,0.6814
319,0.1882
320,0.3053
321,0.5111
322,0.1817
323,0.6895
324,0.7708
325,0.1268
326,0.6224
327,0.6006
328,0.6564
329,0.4606
330,1.4096
331,0.7827
332,0.5163
333,0.6785
334,0.3623
335,0.9691
336,0.1843
337,0.9394
338,1.1786
339,0.5175
340,1.0521
341,0.2915
342,0.3889
343,0.5047
344,0.5602
345,0.5669
346,0.7691
347,0.2077
348,0.8865
349,0.8403
350,0.5686
351,0.7872
352,0.4423
353,0.1532
354,0.3403
355,0.6366
356,0.5467
357,0.4043
358,0.422
359,0.7259
360,0.2597
361,0.5282
362,0.1777
363,0.3537
364,0.3799
365,0.2622
366,0.3577
367,0.228
368,0.5514
369,0.8003
370,0.2922
371,0.5631
372,0.3524
373,0.297
374,0.2138
375,0.449
376,0.3747
377,0.2594
378,0.3016
379,1.4322
380,0.2172
381,0.7571
382,0.294
383,0.6878
384,0.5076
385,0.2115
386,1.0392
387,0.6692
388,0.5077
389,0.2619
390,0.2511
391,0.3447
392,0.4355
393,0.1757
394,0.5739
395,0.5759
396,0.1911
397,0.9801
398,0.377
399,0.4381
400,0.392
401,0.2651
402,0.6074
403,0.8058
404,0.6981
405,0.9434
406,0.1502
407,0.7081
408,0.3408
409,0.5908
410,0.8896
411,0.269
412,0.2671
413,0.5419
414,0.4721
415,0.355
416,0.9121
417,0.4583
418,0.596
419,0.1097
420,0.2579
421,1.096
422,0.1265
423,0.5932
424,0.2372
425,0.1912
426,0.2231
427,0.367
428,0.7291
429,0.4541
430,0.537
431,0.4182
432,0.4405
433,0.2826
434,0.1698
435,0.7219
436,0.4355
437,0.8555
438,0.3111
439,0.4617
440,0.3067
441,0.8766
442,0.2468
443,0.3714
444,0.3593
445,0.2683
446,0.1886
447,0.7972
448,0.5221
449,0.4724
450,0.5634
451,0.738
452,0.3107
453,0.2055
454,0.4243
455,0.6269
456,0.3001
457,0.4158
458,0.4972
459,0.8203
460,0.2711
461,0.9312
462,0.527
463,0.2873
464,0.6217
465,0.6721
466,0.565
467,0.3886
468,0.3252
469,0.4303
470,0.483
471,0.524
472,0.6283
473,0.6705
474,0.377
475,1.1889
476,0.7058
477,0.4516
478,0.7354
479,1.0118
480,0.2608
481,0.7437
482,0.3156
483,0.2165
484,0.4935
485,0.853
486,0.3669
487,0.2086
488,0.6273
489,0.258
490,1.0149
491,0.3294
492,0.1877
493,0.4398
494,0.6741
495,0.3693
496,0.3984
497,0.6147
498,0.3391
499,0.4175
500,0.1936
501,0.7642
502,0.9891
503,0.2887
504,0.2384
505,0.3215
506,0.1684
507,0.3314
508,0.4293
509,0.2356
510,0.6825
511,0.5069
512,0.1697
513,0.7883
514,0.372
515,0.4642
516,0.2029
517,0.1292
518,0.364
519,0.9653
520,0.6338
521,0.9853
522,0.6056
523,0.3591
524,0.5562
525,0.6104
526,0.2954
527,0.3733
528,1.2129
529,0.4528
530,0.498
531,0.2231
532,0.1893
533,0.6665
534,0.43
